LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SR
1755628932.490562,2651717,36438,1,SR,1,100,0.733333
1755628933.623575,2652850,36506,1,SR,1,100,0.066667
1755628933.957579,2653184,36573,1,SR,1,100,0.066667
1755628934.557587,2653784,36692,1,SR,1,100,0.200000
1755628935.024592,2654251,36748,1,SR,1,100,0.133333
1755628935.557599,2654784,36851,1,SR,1,100,0.133333
1755628936.157606,2655384,36985,1,SR,1,100,0.400000
1755628936.956616,2656183,37069,1,SR,1,100,0.066667
1755628937.156618,2656383,37140,1,SR,1,100,0.266667
1755628937.823626,2657050,37207,1,SR,1,100,0.066667
1755628938.023629,2657250,37241,1,SR,1,100,0.066667
1755628938.756638,2657983,37426,1,SR,1,100,0.466667
1755628940.223656,2659450,37614,1,SR,1,100,0.133333
1755628941.023665,2660250,37763,1,SR,1,100,0.200000
1755628941.490671,2660717,37815,1,SR,1,100,0.066667
1755628941.823675,2661050,37868,1,SR,1,100,0.066667
1755628942.956689,2662183,38086,1,SR,1,100,0.266667
1755628943.356694,2662583,38120,1,SR,1,100,0.066667
1755628944.156704,2663383,38288,1,SR,1,100,0.200000
1755628946.156728,2665383,38611,1,SR,1,100,0.200000
1755628946.489732,2665716,38644,1,SR,1,100,0.066667
1755628946.689734,2665916,38680,1,SR,1,100,0.066667
1755628946.889737,2666116,38713,1,SR,1,100,0.066667
1755628947.089739,2666316,38767,1,SR,1,100,0.200000
1755628947.423743,2666650,38837,1,SR,1,100,0.266667
1755628947.823748,2667050,38870,1,SR,1,100,0.066667
1755628948.022751,2667249,38906,1,SR,1,100,0.066667
1755628948.222753,2667449,38941,1,SR,1,100,0.066667
1755628948.422755,2667649,38977,1,SR,1,100,0.066667
1755628948.622758,2667849,39011,1,SR,1,100,0.066667
1755628948.822760,2668049,39046,1,SR,1,100,0.066667
1755628949.022763,2668249,39080,1,SR,1,100,0.066667
1755628949.222765,2668449,39115,1,SR,1,100,0.066667
1755628949.422768,2668649,39151,1,SR,1,100,0.066667
1755628949.622770,2668849,39187,1,SR,1,100,0.066667
1755628949.822772,2669049,39221,1,SR,1,100,0.066667
