LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752174598.522255,210300.000,32397,3,PG,1,100,2511
1752174598.562255,210340.000,32397,3,PG,1,100,2506
1752174598.602255,210380.000,32397,3,PG,1,100,2503
1752174598.642255,210420.000,32415,2,PG,1,100,2500
1752174598.682255,210460.000,32415,2,PG,1,100,2502
1752174598.721921,210499.667,32431,3,PG,1,100,2507
1752174598.761588,210539.333,32431,3,PG,1,100,2485
1752174598.801255,210579.000,32431,3,PG,1,100,2519
1752174598.841588,210619.333,32448,3,PG,1,100,2507
1752174598.881921,210659.667,32448,3,PG,1,100,2498
1752174598.922255,210700.000,32448,3,PG,1,100,2491
1752174598.962255,210740.000,32464,2,PG,1,100,2494
1752174599.002255,210780.000,32464,2,PG,1,100,2498
1752174599.042255,210820.000,32484,3,PG,1,100,2492
1752174599.082255,210860.000,32484,3,PG,1,100,2498
1752174599.122255,210900.000,32484,3,PG,1,100,2513
1752174599.161755,210939.500,32500,2,PG,1,100,2498
1752174599.201255,210979.000,32500,2,PG,1,100,2497
1752174599.248255,211026.000,32515,2,PG,1,100,2517
1752174599.295255,211073.000,32515,2,PG,1,100,2492
1752174599.335255,211113.000,32532,3,PG,1,100,2502
1752174599.375255,211153.000,32532,3,PG,1,100,2517
1752174599.415255,211193.000,32532,3,PG,1,100,2514
1752174599.455254,211233.000,32549,2,PG,1,100,2513
1752174599.495254,211273.000,32549,2,PG,1,100,2497
1752174599.535254,211313.000,32567,3,PG,1,100,2497
1752174599.575254,211353.000,32567,3,PG,1,100,2512
1752174599.615254,211393.000,32567,3,PG,1,100,2511
1752174599.655254,211433.000,32585,2,PG,1,100,2499
1752174599.695254,211473.000,32585,2,PG,1,100,2514
1752174599.735254,211513.000,32601,3,PG,1,100,2511
1752174599.775254,211553.000,32601,3,PG,1,100,2500
1752174599.815254,211593.000,32601,3,PG,1,100,2504
1752174599.855254,211633.000,32618,3,PG,1,100,2512
1752174599.895254,211673.000,32618,3,PG,1,100,2526
1752174599.935254,211713.000,32618,3,PG,1,100,2499
1752174599.975254,211753.000,32634,2,PG,1,100,2513
1752174600.015254,211793.000,32634,2,PG,1,100,2521
1752174600.055254,211833.000,32653,3,PG,1,100,2495
1752174600.095254,211873.000,32653,3,PG,1,100,2503
1752174600.135254,211913.000,32653,3,PG,1,100,2510
1752174600.175254,211953.000,32673,2,PG,1,100,2512
1752174600.215254,211993.000,32673,2,PG,1,100,2499
1752174600.255254,212033.000,32690,3,PG,1,100,2503
1752174600.295254,212073.000,32690,3,PG,1,100,2512
1752174600.335254,212113.000,32690,3,PG,1,100,2506
1752174600.375254,212153.000,32709,2,PG,1,100,2503
1752174600.415254,212193.000,32709,2,PG,1,100,2513
1752174600.455254,212233.000,32726,3,PG,1,100,2514
1752174600.495254,212273.000,32726,3,PG,1,100,2499
