LF-FpZ,OTE_L-FpZ,RF-FpZ,OTE_R-FpZ,Time
1.1902218695638903e-05,0.0023786126285592207,-1.3733329264198735e-05,6.866664632099367e-05,225.792
1.0071108127079073e-05,-0.0017166661580248418,-1.3733329264198735e-05,-0.00018311105685598315,225.8
6.40888698995941e-06,0.0019345683156834618,1.8311105685598313e-06,0.00030579546494949187,225.808
-2.7466658528397473e-06,-0.0011426129947813349,1.8311105685598313e-06,-0.0005053865169225134,225.816
-2.7466658528397473e-06,0.0013669240394299142,7.324442274239325e-06,0.0005218665120395519,225.824
-1.098666341135899e-05,-0.00031037324137089145,2.105777153843806e-05,-0.0007782219916379283,225.832
-1.6479995117038484e-05,0.0003588976714377269,1.6479995117038484e-05,0.0006857509079256568,225.84
-1.8311105685598312e-05,0.0006628620258186589,6.40888698995941e-06,-0.0009475997192297128,225.848
-1.922666096987823e-05,-0.00034607989745780816,1.73955504013184e-05,0.0008624530777916805,225.856
-1.922666096987823e-05,0.0012085329752494888,1.1902218695638903e-05,-0.001053804132206183,225.864
-1.73955504013184e-05,-0.0007947019867549668,4.577776421399578e-06,0.0009759819330423902,225.872
-1.8311105685598312e-05,0.0014612262337107453,1.5564439832758568e-05,-0.0010831019013031401,225.88
-2.105777153843806e-05,-0.0008761864070558794,1.098666341135899e-05,0.0010730307931760613,225.888
-2.197332682271798e-05,0.001899777214880825,4.577776421399578e-06,-0.0010345774712363046,225.896
-2.105777153843806e-05,-0.0017130039368877224,1.3733329264198735e-05,0.001011688589129307,225.904
-2.563554795983764e-05,0.0025223548081911677,1.922666096987823e-05,-0.0009805597094637898,225.912
-2.105777153843806e-05,-0.0026432081057161166,1.1902218695638903e-05,0.0008725241859187597,225.92
-1.5564439832758568e-05,0.0004284798730430005,2.4719992675557722e-05,-0.0006344798120059815,225.928
-2.0142216254158147e-05,-0.0027979369487594226,2.838221381267739e-05,0.0006308175908688619,225.936
-1.5564439832758568e-05,0.002843714712973418,9.155552842799156e-06,-0.0006006042664876247,225.944
-2.105777153843806e-05,-0.001986754966887417,5.493331705679495e-06,0.0002682576982940153,225.952
-2.0142216254158147e-05,0.0018951994384594256,1.0071108127079073e-05,-0.00029663991210669265,225.96
-2.4719992675557722e-05,-0.0014310129093295083,1.8311105685598312e-05,0.00019226660969878228,225.968
-2.0142216254158147e-05,0.0015930661946470534,1.3733329264198735e-05,-2.2888882106997894e-05,225.976
-2.3804437391277807e-05,-0.0012854396191290015,1.281777397991882e-05,-0.00021423993652150026,225.984
-1.6479995117038484e-05,-0.0016241950743125706,1.922666096987823e-05,0.00048341319009979547,225.992
-1.1902218695638903e-05,0.0008011108737449262,1.464888454847865e-05,0.0004541154210028382,226.0
-5.493331705679495e-06,-0.0007452620014038513,4.577776421399578e-06,-0.00020966216010010068,226.008
-2.7466658528397473e-06,0.0002600177007354961,-9.155552842799157e-07,0.0006582842493972593,226.016
0.0,-0.002341990417188024,-9.155552842799157e-07,0.0007562486648152104,226.024
2.7466658528397473e-06,0.0003662221137119663,-6.40888698995941e-06,0.0007370220038453321,226.032
9.155552842799157e-07,-0.000445875423444319,-1.098666341135899e-05,-0.0007599108859523301,226.04
0.0,-0.00027283547471541484,-1.098666341135899e-05,0.000989715262306589,226.048
2.7466658528397473e-06,0.0003781243324076052,-1.0071108127079073e-05,-0.001033661915952025,226.056
1.8311105685598313e-06,-0.0007187108981597338,-1.1902218695638903e-05,0.0008148442030091249,226.064
2.7466658528397473e-06,0.0014932706686605424,-1.281777397991882e-05,-0.0011471907712027342,226.072
0.0,-0.0019510483108005003,-3.6622211371196626e-06,0.0010391552476577044,226.08
-7.324442274239325e-06,0.0020142216254158143,-1.464888454847865e-05,-0.0010556352427747429,226.088
1.8311105685598313e-06,-0.002371288186284982,-1.6479995117038484e-05,0.0009292886135441144,226.096
0.0,0.002456434827723014,-1.3733329264198735e-05,-0.0010345774712363046,226.104
