LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752788613.647294,914604.000,18128,2,RD,1,100,TL
1752788616.201315,917158.000,18128,2,RD,1,100,TU
1752788618.770836,919727.500,18971,2,RD,1,100,TL
1752788621.340358,922297.000,18971,2,RD,1,100,TU
1752788623.892879,924849.500,19814,2,RD,1,100,TL
1752788626.445400,927402.000,19814,2,RD,1,100,TU
1752788628.998921,929955.500,20655,2,RD,1,100,TL
1752788631.552442,932509.000,20655,2,RD,1,100,TU
1752788634.114463,935071.000,21513,2,RD,1,100,TL
1752788636.676484,937633.000,21513,2,RD,1,100,TU
1752788639.230005,940186.500,22354,2,RD,1,100,TL
1752788641.783526,942740.000,22354,2,RD,1,100,TU
1752788644.337547,945294.000,23195,2,RD,1,100,TL
1752788646.891568,947848.000,23195,2,RD,1,100,TU
1752788649.459589,950416.000,24053,2,RD,1,100,TL
1752788652.027611,952984.000,24053,2,RD,1,100,TU
1752788654.582132,955538.500,24899,2,RD,1,100,TL
1752788657.136653,958093.000,24899,2,RD,1,100,TU
1752788659.704174,960660.500,25787,2,RD,1,100,TL
1752788662.271695,963228.000,25787,2,RD,1,100,TU
1752788664.831716,965788.000,26634,2,RD,1,100,TL
1752788667.391737,968348.000,26634,2,RD,1,100,TU
1752788669.946758,970903.000,27473,2,RD,1,100,TL
1752788672.501779,973458.000,27473,2,RD,1,100,TU
1752788675.053800,976010.000,28312,2,RD,1,100,TL
1752788677.605821,978562.000,28312,2,RD,1,100,TU
1752788680.159342,981115.500,29154,2,RD,1,100,TL
1752788682.712863,983669.000,29154,2,RD,1,100,TU
1752788685.272885,986229.000,30009,2,RD,1,100,TL
1752788687.832906,988789.000,30009,2,RD,1,100,TU
1752788690.385427,991341.500,30850,2,RD,1,100,TL
1752788692.937948,993894.000,30850,2,RD,1,100,TU
1752788695.491469,996447.500,31691,2,RD,1,100,TL
1752788698.044990,999001.000,31691,2,RD,1,100,TU
1752788700.598511,1001554.500,32532,2,RD,1,100,TL
1752788703.152032,1004108.000,32532,2,RD,1,100,TU
