LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752174602.455254,214233.000,33046,3,PR,1,100,68414
1752174602.495254,214273.000,33063,3,PR,1,100,68427
1752174602.535254,214313.000,33063,3,PR,1,100,68427
1752174602.575254,214353.000,33063,3,PR,1,100,68421
1752174602.614754,214392.500,33079,2,PR,1,100,68421
1752174602.654254,214432.000,33079,2,PR,1,100,68416
1752174602.694588,214472.333,33095,3,PR,1,100,68427
1752174602.734921,214512.667,33095,3,PR,1,100,68409
1752174602.775254,214553.000,33095,3,PR,1,100,68398
1752174602.814754,214592.500,33113,2,PR,1,100,68418
1752174602.854254,214632.000,33113,2,PR,1,100,68413
1752174602.894254,214672.000,33130,3,PR,1,100,68417
1752174602.934254,214712.000,33130,3,PR,1,100,68411
1752174602.974254,214752.000,33130,3,PR,1,100,68431
1752174603.014254,214792.000,33149,2,PR,1,100,68438
1752174603.054254,214832.000,33149,2,PR,1,100,68419
1752174603.094254,214872.000,33164,3,PR,1,100,68428
1752174603.134254,214912.000,33164,3,PR,1,100,68417
1752174603.174254,214952.000,33164,3,PR,1,100,68409
1752174603.214254,214992.000,33180,2,PR,1,100,68417
1752174603.254254,215032.000,33180,2,PR,1,100,68413
1752174603.294254,215072.000,33198,3,PR,1,100,68400
1752174603.334254,215112.000,33198,3,PR,1,100,68413
1752174603.374254,215152.000,33198,3,PR,1,100,68416
1752174603.414254,215192.000,33214,2,PR,1,100,68399
1752174603.454254,215232.000,33214,2,PR,1,100,68402
1752174603.494254,215272.000,33233,3,PR,1,100,68400
1752174603.534254,215312.000,33233,3,PR,1,100,68420
1752174603.574254,215352.000,33233,3,PR,1,100,68408
1752174603.614254,215392.000,33249,2,PR,1,100,68417
1752174603.654254,215432.000,33249,2,PR,1,100,68420
1752174603.694254,215472.000,33267,3,PR,1,100,68430
1752174603.734254,215512.000,33267,3,PR,1,100,68405
1752174603.774254,215552.000,33267,3,PR,1,100,68412
1752174603.821254,215599.000,33283,2,PR,1,100,68403
1752174603.868254,215646.000,33283,2,PR,1,100,68431
1752174603.908254,215686.000,33298,3,PR,1,100,68431
1752174603.948254,215726.000,33298,3,PR,1,100,68413
1752174603.988254,215766.000,33298,3,PR,1,100,68413
1752174604.028254,215806.000,33317,2,PR,1,100,68413
1752174604.068254,215846.000,33317,2,PR,1,100,68417
1752174604.108254,215886.000,33336,3,PR,1,100,68435
1752174604.148254,215926.000,33336,3,PR,1,100,68426
1752174604.188254,215966.000,33336,3,PR,1,100,68426
1752174604.228254,216006.000,33352,2,PR,1,100,68435
1752174604.268254,216046.000,33352,2,PR,1,100,68434
1752174604.308254,216086.000,33368,3,PR,1,100,68433
1752174604.348254,216126.000,33368,3,PR,1,100,68432
1752174604.388254,216166.000,33368,3,PR,1,100,68431
1752174604.428254,216206.000,33384,2,PR,1,100,68419
1752174604.468254,216246.000,33384,2,PR,1,100,68423
1752174604.508254,216286.000,33401,3,PR,1,100,68414
1752174604.548254,216326.000,33401,3,PR,1,100,68407
1752174604.588254,216366.000,33401,3,PR,1,100,68411
1752174604.628254,216406.000,33417,2,PR,1,100,68409
1752174604.668254,216446.000,33417,2,PR,1,100,68419
1752174604.708254,216486.000,33438,3,PR,1,100,68424
1752174604.748254,216526.000,33438,3,PR,1,100,68428
1752174604.788254,216566.000,33438,3,PR,1,100,68438
1752174604.828254,216606.000,33453,3,PR,1,100,68416
1752174604.868254,216646.000,33453,3,PR,1,100,68413
1752174604.908254,216686.000,33453,3,PR,1,100,68420
1752174604.948254,216726.000,33470,2,PR,1,100,68434
1752174604.988254,216766.000,33470,2,PR,1,100,68435
1752174605.028254,216806.000,33489,3,PR,1,100,68432
1752174605.068254,216846.000,33489,3,PR,1,100,68427
1752174605.108254,216886.000,33489,3,PR,1,100,68423
1752174605.148254,216926.000,33506,2,PR,1,100,68410
1752174605.188254,216966.000,33506,2,PR,1,100,68421
1752174605.228254,217006.000,33529,5,PR,1,100,68419
1752174605.268254,217046.000,33529,5,PR,1,100,68426
1752174605.308254,217086.000,33529,5,PR,1,100,68416
1752174605.348254,217126.000,33529,5,PR,1,100,68428
