LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752175007.202220,618980.000,34094,2,AK,1,100,33257
1752175009.756219,621534.000,34094,2,AK,1,100,RD
1752175009.773219,621551.000,34097,2,AK,1,100,34095
1752175009.790219,621568.000,34097,2,AK,1,100,RD
1752175012.333219,624111.000,34933,2,AK,1,100,34095
1752175014.876219,626654.000,34933,2,AK,1,100,RD
1752175014.899219,626677.000,34936,2,AK,1,100,34934
1752175014.922219,626700.000,34936,2,AK,1,100,RD
1752175017.469219,629247.000,35774,2,AK,1,100,34934
1752175020.016219,631794.000,35774,2,AK,1,100,RD
1752175020.036219,631814.000,35777,2,AK,1,100,35775
1752175020.056219,631834.000,35777,2,AK,1,100,RD
1752175022.595718,634373.500,36614,2,AK,1,100,35775
1752175025.135218,636913.000,36614,2,AK,1,100,RD
1752175025.142718,636920.500,36617,2,AK,1,100,36615
1752175025.150218,636928.000,36617,2,AK,1,100,RD
1752175027.702218,639480.000,37455,2,AK,1,100,36615
1752175030.254218,642032.000,37455,2,AK,1,100,RD
1752175030.260218,642038.000,37458,2,AK,1,100,37456
1752175030.266218,642044.000,37458,2,AK,1,100,RD
1752175032.821717,644599.500,38295,2,AK,1,100,37456
1752175035.377217,647155.000,38295,2,AK,1,100,RD
1752175035.382717,647160.500,38298,2,AK,1,100,38296
1752175035.388217,647166.000,38298,2,AK,1,100,RD
1752175037.937717,649715.500,39137,2,AK,1,100,38296
1752175040.487217,652265.000,39137,2,AK,1,100,RD
1752175040.497217,652275.000,39140,2,AK,1,100,39138
1752175040.507217,652285.000,39140,2,AK,1,100,RD
1752175043.053717,654831.500,39974,2,AK,1,100,39138
1752175045.600216,657378.000,39974,2,AK,1,100,RD
1752175045.622216,657400.000,39977,2,AK,1,100,39975
1752175045.644216,657422.000,39977,2,AK,1,100,RD
1752175048.183716,659961.500,40755,2,AK,1,100,39975
1752175050.723216,662501.000,40755,2,AK,1,100,RD
1752175050.728216,662506.000,40758,2,AK,1,100,40756
1752175050.733216,662511.000,40758,2,AK,1,100,RD
1752175053.281716,665059.500,41594,2,AK,1,100,40756
1752175055.830215,667608.000,41594,2,AK,1,100,RD
1752175055.835715,667613.500,41597,2,AK,1,100,41595
1752175055.841215,667619.000,41597,2,AK,1,100,RD
1752175058.392215,670170.000,42431,2,AK,1,100,41595
1752175060.943215,672721.000,42431,2,AK,1,100,RD
1752175060.950715,672728.500,42434,2,AK,1,100,42432
1752175060.958215,672736.000,42434,2,AK,1,100,RD
1752175063.508215,675286.000,43273,2,AK,1,100,42432
1752175066.058215,677836.000,43273,2,AK,1,100,RD
1752175066.070215,677848.000,43276,2,AK,1,100,43274
1752175066.082215,677860.000,43276,2,AK,1,100,RD
1752175068.628214,680406.000,44112,2,AK,1,100,43274
1752175071.174214,682952.000,44112,2,AK,1,100,RD
1752175071.202714,682980.500,44115,2,AK,1,100,44113
1752175071.231214,683009.000,44115,2,AK,1,100,RD
1752175073.764214,685542.000,44954,2,AK,1,100,44113
1752175076.297214,688075.000,44954,2,AK,1,100,RD
1752175078.853714,690631.500,45792,2,AK,1,100,44955
1752175081.410213,693188.000,45792,2,AK,1,100,RD
1752175081.411713,693189.500,45794,2,AK,1,100,44955
1752175081.413213,693191.000,45794,2,AK,1,100,RD
1752175081.419213,693197.000,45797,2,AK,1,100,45795
1752175081.425213,693203.000,45797,2,AK,1,100,RD
1752175083.974213,695752.000,46635,2,AK,1,100,45795
1752175086.523213,698301.000,46635,2,AK,1,100,RD
1752175086.531213,698309.000,46638,2,AK,1,100,46636
1752175086.539213,698317.000,46638,2,AK,1,100,RD
1752175089.094213,700872.000,47474,2,AK,1,100,46636
1752175091.649212,703427.000,47474,2,AK,1,100,RD
1752175091.664712,703442.500,47477,2,AK,1,100,47475
1752175091.680212,703458.000,47477,2,AK,1,100,RD
1752175094.226212,706004.000,48312,2,AK,1,100,47475
1752175096.772212,708550.000,48312,2,AK,1,100,RD
1752175096.776712,708554.500,48315,2,AK,1,100,48313
1752175096.781212,708559.000,48315,2,AK,1,100,RD
1752175099.334212,711112.000,49153,2,AK,1,100,48313
1752175101.887212,713665.000,49153,2,AK,1,100,RD
1752175101.896212,713674.000,49156,2,AK,1,100,49154
1752175101.905212,713683.000,49156,2,AK,1,100,RD
1752175104.458211,716236.000,49992,2,AK,1,100,49154
1752175107.011211,718789.000,49992,2,AK,1,100,RD
1752175107.022211,718800.000,49995,2,AK,1,100,49993
1752175107.033211,718811.000,49995,2,AK,1,100,RD
1752175109.579711,721357.500,50832,2,AK,1,100,49993
1752175112.126211,723904.000,50832,2,AK,1,100,RD
1752175112.136211,723914.000,50835,2,AK,1,100,50833
1752175112.146211,723924.000,50835,2,AK,1,100,RD
1752175114.697710,726475.500,51673,2,AK,1,100,50833
1752175117.249210,729027.000,51673,2,AK,1,100,RD
1752175117.260710,729038.500,51676,2,AK,1,100,51674
1752175117.272210,729050.000,51676,2,AK,1,100,RD
1752175119.819210,731597.000,52513,2,AK,1,100,51674
1752175122.366210,734144.000,52513,2,AK,1,100,RD
1752175122.374710,734152.500,52516,2,AK,1,100,52514
1752175122.383210,734161.000,52516,2,AK,1,100,RD
1752175124.935710,736713.500,53354,2,AK,1,100,52514
1752175127.488209,739266.000,53354,2,AK,1,100,RD
1752175127.493709,739271.500,53357,2,AK,1,100,53355
1752175127.499209,739277.000,53357,2,AK,1,100,RD
1752175130.054709,741832.500,54193,2,AK,1,100,53355
1752175132.610209,744388.000,54193,2,AK,1,100,RD
1752175132.616209,744394.000,54196,2,AK,1,100,54194
1752175132.622209,744400.000,54196,2,AK,1,100,RD
1752175135.176209,746954.000,55033,2,AK,1,100,54194
1752175137.730209,749508.000,55033,2,AK,1,100,RD
1752175137.735209,749513.000,55036,2,AK,1,100,55034
