LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SF
1752780572.519098,562945.000,26184,1,SF,1,100,112.7480
1752780572.786099,563212.000,26234,1,SF,1,100,111.4437
1752780573.119101,563545.000,26285,1,SF,1,100,110.1545
1752780573.452103,563878.000,26335,1,SF,1,100,108.8802
1752780573.852105,564278.000,26400,1,SF,1,100,107.6207
1752780574.119106,564545.000,26451,1,SF,1,100,106.3757
1752780574.452108,564878.000,26499,1,SF,1,100,105.1452
1752780574.852110,565278.000,26567,1,SF,1,100,103.9289
1752780575.186112,565612.000,26622,1,SF,1,100,102.7266
1752780575.452114,565878.000,26672,1,SF,1,100,101.5383
1752780575.785115,566211.000,26721,1,SF,1,100,100.3637
1752780576.185118,566611.000,26788,1,SF,1,100,99.2027
1752780576.452119,566878.000,26838,1,SF,1,100,98.0551
1752780576.785121,567211.000,26889,1,SF,1,100,96.9208
1752780577.185123,567611.000,26956,1,SF,1,100,95.7996
1752780577.452125,567878.000,27006,1,SF,1,100,96.7736
1752780577.785126,568211.000,27059,1,SF,1,100,95.6541
1752780578.119128,568545.000,27107,1,SF,1,100,94.5476
1752780578.519130,568945.000,27174,1,SF,1,100,93.4539
1752780578.785132,569211.000,27223,1,SF,1,100,92.3728
1752780579.118134,569544.000,27274,1,SF,1,100,91.3042
1752780579.452135,569878.000,27324,1,SF,1,100,90.2480
1752780579.852138,570278.000,27391,1,SF,1,100,89.2040
1752780580.118139,570544.000,27439,1,SF,1,100,88.1721
1752780580.452141,570878.000,27495,1,SF,1,100,87.1521
1752780580.852143,571278.000,27560,1,SF,1,100,86.1439
1752780581.118145,571544.000,27612,1,SF,1,100,85.1474
1752780581.452146,571878.000,27663,1,SF,1,100,84.1624
1752780581.785148,572211.000,27713,1,SF,1,100,83.1888
1752780582.185150,572611.000,27780,1,SF,1,100,82.2265
1752780582.452152,572878.000,27831,1,SF,1,100,81.2753
1752780582.785154,573211.000,27879,1,SF,1,100,80.3351
1752780583.185156,573611.000,27946,1,SF,1,100,79.4057
1752780583.451157,573877.000,27995,1,SF,1,100,78.4872
1752780583.785159,574211.000,28045,1,SF,1,100,77.5792
1752780584.185161,574611.000,28113,1,SF,1,100,76.6818
1752780584.518163,574944.000,28163,1,SF,1,100,75.7947
1752780584.785165,575211.000,28211,1,SF,1,100,74.9179
1752780585.118166,575544.000,28262,1,SF,1,100,74.0513
1752780585.518169,575944.000,28332,1,SF,1,100,73.1946
1752780585.785170,576211.000,28384,1,SF,1,100,72.3479
1752780586.118172,576544.000,28433,1,SF,1,100,71.5110
1752780586.518174,576944.000,28502,1,SF,1,100,70.6837
1752780586.851176,577277.000,28550,1,SF,1,100,69.8661
1752780587.118177,577544.000,28603,1,SF,1,100,69.0579
1752780587.451179,577877.000,28651,1,SF,1,100,68.2590
1752780587.851181,578277.000,28718,1,SF,1,100,67.4694
1752780588.118183,578544.000,28767,1,SF,1,100,66.6889
1752780588.451185,578877.000,28818,1,SF,1,100,65.9174
1752780588.851187,579277.000,28883,1,SF,1,100,65.1549
1752780589.184189,579610.000,28935,1,SF,1,100,64.4012
1752780589.451190,579877.000,28983,1,SF,1,100,63.6562
1752780589.784192,580210.000,29034,1,SF,1,100,62.9198
1752780590.184194,580610.000,29099,1,SF,1,100,62.1919
1752780590.451196,580877.000,29156,1,SF,1,100,61.4725
1752780590.784197,581210.000,29205,1,SF,1,100,60.7614
1752780591.184200,581610.000,29272,1,SF,1,100,60.0585
1752780591.517201,581943.000,29322,1,SF,1,100,59.3637
1752780591.784203,582210.000,29375,1,SF,1,100,58.6770
1752780592.117205,582543.000,29423,1,SF,1,100,57.9982
1752780592.517207,582943.000,29490,1,SF,1,100,57.3273
1752780592.784208,583210.000,29539,1,SF,1,100,56.6641
1752780593.117210,583543.000,29590,1,SF,1,100,56.0086
1752780593.517212,583943.000,29656,1,SF,1,100,55.3607
1752780593.850214,584276.000,29707,1,SF,1,100,54.7203
1752780594.117216,584543.000,29755,1,SF,1,100,54.0873
1752780594.450218,584876.000,29804,1,SF,1,100,53.4616
1752780594.850220,585276.000,29871,1,SF,1,100,52.8432
1752780595.117221,585543.000,29921,1,SF,1,100,52.2319
1752780595.450223,585876.000,29972,1,SF,1,100,51.6277
1752780595.850225,586276.000,30044,1,SF,1,100,51.0304
1752780596.183227,586609.000,30092,1,SF,1,100,50.4401
1752780596.450228,586876.000,30143,1,SF,1,100,49.8566
1752780596.783230,587209.000,30195,1,SF,1,100,49.2799
1752780597.183232,587609.000,30260,1,SF,1,100,48.7098
