LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752780467.529523,457956.000,8444,1,EL,1,100,-15460.599609
1752780467.596023,458022.500,8468,2,EL,1,100,-15455.400391
1752780467.662524,458089.000,8468,2,EL,1,100,-15459.200195
1752780467.729524,458156.000,8484,1,EL,1,100,-15461.400391
1752780467.796025,458222.500,8502,2,EL,1,100,-15460.799805
1752780467.862525,458289.000,8502,2,EL,1,100,-15463.200195
1752780467.929525,458356.000,8518,1,EL,1,100,-15465.799805
1752780467.996026,458422.500,8535,2,EL,1,100,-15470.400391
1752780468.062526,458489.000,8535,2,EL,1,100,-15470.400391
1752780468.129526,458556.000,8552,1,EL,1,100,-15472.000000
1752780468.196027,458622.500,8571,2,EL,1,100,-15473.400391
1752780468.262527,458689.000,8571,2,EL,1,100,-15475.599609
1752780468.329527,458756.000,8587,1,EL,1,100,-15478.799805
1752780468.396028,458822.500,8604,2,EL,1,100,-15482.599609
1752780468.462528,458889.000,8604,2,EL,1,100,-15484.200195
1752780468.529529,458956.000,8621,1,EL,1,100,-15483.599609
1752780468.596029,459022.500,8638,2,EL,1,100,-15483.400391
1752780468.662529,459089.000,8638,2,EL,1,100,-15479.799805
1752780468.729030,459155.500,8655,2,EL,1,100,-15487.799805
1752780468.795530,459222.000,8655,2,EL,1,100,-15497.599609
1752780468.862530,459289.000,8672,1,EL,1,100,-15507.400391
1752780468.929031,459355.500,8690,2,EL,1,100,-15500.799805
1752780468.995531,459422.000,8690,2,EL,1,100,-15484.400391
1752780469.062531,459489.000,8707,1,EL,1,100,-15489.599609
1752780469.129032,459555.500,8724,2,EL,1,100,-15495.000000
1752780469.195532,459622.000,8724,2,EL,1,100,-15511.000000
1752780469.262533,459689.000,8741,1,EL,1,100,-15519.599609
1752780469.329033,459755.500,8757,2,EL,1,100,-15515.200195
1752780469.395533,459822.000,8757,2,EL,1,100,-15515.599609
1752780469.462534,459889.000,8775,1,EL,1,100,-15519.000000
1752780469.529034,459955.500,8793,2,EL,1,100,-15524.400391
1752780469.595534,460022.000,8793,2,EL,1,100,-15524.400391
1752780469.662535,460089.000,8812,1,EL,1,100,-15514.400391
1752780469.729035,460155.500,8827,2,EL,1,100,-15510.200195
1752780469.795535,460222.000,8827,2,EL,1,100,-15513.000000
1752780469.862536,460289.000,8844,1,EL,1,100,-15525.000000
1752780469.929036,460355.500,8860,2,EL,1,100,-15534.400391
1752780469.995537,460422.000,8860,2,EL,1,100,-15548.000000
1752780470.062537,460489.000,8879,1,EL,1,100,-15535.799805
1752780470.129037,460555.500,8894,2,EL,1,100,-15533.799805
1752780470.195538,460622.000,8894,2,EL,1,100,-15539.599609
1752780470.262538,460689.000,8913,1,EL,1,100,-15546.000000
1752780470.329038,460755.500,8931,2,EL,1,100,-15547.200195
1752780470.395539,460822.000,8931,2,EL,1,100,-15543.599609
1752780470.462539,460889.000,8949,1,EL,1,100,-15536.599609
1752780470.529039,460955.500,8964,2,EL,1,100,-15539.599609
1752780470.595540,461022.000,8964,2,EL,1,100,-15540.200195
