LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752781028.639093,1019062.500,35595,2,AK,1,100,34754
1752781031.190607,1021614.000,35595,2,AK,1,100,RD
1752781031.195607,1021619.000,35598,2,AK,1,100,35596
1752781031.200607,1021624.000,35598,2,AK,1,100,RD
1752781033.755121,1024178.500,36432,2,AK,1,100,35596
1752781036.309635,1026733.000,36432,2,AK,1,100,RD
1752781036.314635,1026738.000,36435,2,AK,1,100,36433
1752781036.319635,1026743.000,36435,2,AK,1,100,RD
1752781038.872649,1029296.000,37273,2,AK,1,100,36433
1752781041.425663,1031849.000,37273,2,AK,1,100,RD
1752781041.432163,1031855.500,37276,2,AK,1,100,37274
1752781041.438663,1031862.000,37276,2,AK,1,100,RD
1752781043.995177,1034418.500,38112,2,AK,1,100,37274
1752781046.551691,1036975.000,38112,2,AK,1,100,RD
1752781046.556191,1036979.500,38115,2,AK,1,100,38113
1752781046.560691,1036984.000,38115,2,AK,1,100,RD
1752781049.116705,1039540.000,38949,2,AK,1,100,38113
1752781051.672719,1042096.000,38949,2,AK,1,100,RD
1752781051.679219,1042102.500,38952,2,AK,1,100,38950
1752781051.685719,1042109.000,38952,2,AK,1,100,RD
1752781054.243233,1044666.500,39791,2,AK,1,100,38950
1752781056.800747,1047224.000,39791,2,AK,1,100,RD
1752781056.812747,1047236.000,39794,2,AK,1,100,39792
1752781056.824747,1047248.000,39794,2,AK,1,100,RD
1752781059.369761,1049793.000,40628,2,AK,1,100,39792
1752781061.914775,1052338.000,40628,2,AK,1,100,RD
1752781061.919275,1052342.500,40631,2,AK,1,100,40629
1752781061.923775,1052347.000,40631,2,AK,1,100,RD
1752781064.474289,1054897.500,41403,2,AK,1,100,40629
1752781067.024803,1057448.000,41403,2,AK,1,100,RD
1752781067.030303,1057453.500,41406,2,AK,1,100,41404
1752781067.035803,1057459.000,41406,2,AK,1,100,RD
