LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EM
1752780458.233222,448659.750,6873,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780458.283472,448710.000,6873,4,EM,1,100,PS
1752780458.333723,448760.250,6906,4,EM,1,100,RS
1752780458.383973,448810.500,6906,4,EM,1,100,RB
1752780458.434223,448860.750,6906,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780458.484474,448911.000,6906,4,EM,1,100,PS
1752780458.534724,448961.250,6940,4,EM,1,100,RS
1752780458.584974,449011.500,6940,4,EM,1,100,RB
1752780458.635224,449061.750,6940,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780458.685475,449112.000,6940,4,EM,1,100,PS
1752780458.737475,449164.000,6976,4,EM,1,100,RS
1752780458.789475,449216.000,6976,4,EM,1,100,RB
1752780458.841476,449268.000,6976,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780458.893476,449320.000,6976,4,EM,1,100,PS
1752780458.943476,449370.000,7007,4,EM,1,100,RS
1752780458.993476,449420.000,7007,4,EM,1,100,RB
1752780459.043477,449470.000,7007,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780459.093477,449520.000,7007,4,EM,1,100,PS
1752780459.143727,449570.250,7043,4,EM,1,100,RS
1752780459.193977,449620.500,7043,4,EM,1,100,RB
1752780459.244228,449670.750,7043,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780459.294478,449721.000,7043,4,EM,1,100,PS
1752780459.344728,449771.250,7074,4,EM,1,100,RS
1752780459.394979,449821.500,7074,4,EM,1,100,RB
1752780459.445229,449871.750,7074,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780459.495479,449922.000,7074,4,EM,1,100,PS
1752780459.545729,449972.250,7110,4,EM,1,100,RS
1752780459.595980,450022.500,7110,4,EM,1,100,RB
1752780459.646230,450072.750,7110,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780459.696480,450123.000,7110,4,EM,1,100,PS
1752780459.746730,450173.250,7142,4,EM,1,100,RS
1752780459.796981,450223.500,7142,4,EM,1,100,RB
1752780459.847231,450273.750,7142,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780459.897481,450324.000,7142,4,EM,1,100,PS
1752780459.947732,450374.250,7175,4,EM,1,100,RS
1752780459.997982,450424.500,7175,4,EM,1,100,RB
1752780460.048232,450474.750,7175,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780460.098482,450525.000,7175,4,EM,1,100,PS
1752780460.148733,450575.250,7209,4,EM,1,100,RS
1752780460.198983,450625.500,7209,4,EM,1,100,RB
1752780460.249233,450675.750,7209,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780460.299483,450726.000,7209,4,EM,1,100,PS
1752780460.349734,450776.250,7244,4,EM,1,100,RS
1752780460.399984,450826.500,7244,4,EM,1,100,RB
1752780460.450234,450876.750,7244,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780460.500485,450927.000,7244,4,EM,1,100,PS
1752780460.550735,450977.250,7277,4,EM,1,100,RS
1752780460.600985,451027.500,7277,4,EM,1,100,RB
1752780460.651235,451077.750,7277,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780460.701486,451128.000,7277,4,EM,1,100,PS
1752780460.752486,451179.000,7314,4,EM,1,100,RS
1752780460.803486,451230.000,7314,4,EM,1,100,RB
1752780460.854487,451281.000,7314,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780460.905487,451332.000,7314,4,EM,1,100,PS
1752780460.956737,451383.250,7351,4,EM,1,100,RS
1752780461.007987,451434.500,7351,4,EM,1,100,RB
1752780461.059238,451485.750,7351,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780461.110488,451537.000,7351,4,EM,1,100,PS
1752780461.160738,451587.250,7385,4,EM,1,100,RS
1752780461.210988,451637.500,7385,4,EM,1,100,RB
1752780461.261239,451687.750,7385,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780461.311489,451738.000,7385,4,EM,1,100,PS
1752780461.361989,451788.500,7421,4,EM,1,100,RS
1752780461.412490,451839.000,7421,4,EM,1,100,RB
1752780461.462990,451889.500,7421,4,EM,1,100,2025-07-17_15-27-24-195986.csv
1752780461.513490,451940.000,7421,4,EM,1,100,PS
1752780461.563740,451990.250,7456,4,EM,1,100,RS
1752780461.613991,452040.500,7456,4,EM,1,100,RB
