LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752778633.786923,510979.000,15969,3,PI,1,100,158432
1752778633.826923,511019.000,15985,2,PI,1,100,158388
1752778633.866923,511059.000,15985,2,PI,1,100,158352
1752778633.906923,511099.000,16003,3,PI,1,100,158322
1752778633.946924,511139.000,16003,3,PI,1,100,158303
1752778633.986924,511179.000,16003,3,PI,1,100,158282
1752778634.026924,511219.000,16019,2,PI,1,100,158318
1752778634.066924,511259.000,16019,2,PI,1,100,158315
1752778634.106925,511299.000,16036,3,PI,1,100,158333
1752778634.146925,511339.000,16036,3,PI,1,100,158318
1752778634.186925,511379.000,16036,3,PI,1,100,158336
1752778634.226925,511419.000,16057,2,PI,1,100,158342
1752778634.266925,511459.000,16057,2,PI,1,100,158373
1752778634.306926,511499.000,16072,3,PI,1,100,158369
1752778634.346926,511539.000,16072,3,PI,1,100,158408
1752778634.386926,511579.000,16072,3,PI,1,100,158407
1752778634.426926,511619.000,16088,2,PI,1,100,158365
1752778634.466926,511659.000,16088,2,PI,1,100,158303
1752778634.506927,511699.000,16106,3,PI,1,100,158269
1752778634.546927,511739.000,16106,3,PI,1,100,158243
1752778634.586927,511779.000,16106,3,PI,1,100,158226
1752778634.626927,511819.000,16124,2,PI,1,100,158216
1752778634.666928,511859.000,16124,2,PI,1,100,158201
1752778634.706928,511899.000,16139,3,PI,1,100,158194
1752778634.746928,511939.000,16139,3,PI,1,100,158179
1752778634.786928,511979.000,16139,3,PI,1,100,158175
1752778634.826928,512019.000,16155,3,PI,1,100,158195
1752778634.866929,512059.000,16155,3,PI,1,100,158212
1752778634.906929,512099.000,16155,3,PI,1,100,158195
1752778634.946929,512139.000,16175,2,PI,1,100,158234
1752778634.986929,512179.000,16175,2,PI,1,100,158264
1752778635.026929,512219.000,16191,3,PI,1,100,158236
1752778635.066930,512259.000,16191,3,PI,1,100,158190
1752778635.106930,512299.000,16191,3,PI,1,100,158156
1752778635.146930,512339.000,16208,2,PI,1,100,158158
1752778635.186930,512379.000,16208,2,PI,1,100,158149
1752778635.226931,512419.000,16225,3,PI,1,100,158165
1752778635.266931,512459.000,16225,3,PI,1,100,158164
1752778635.306931,512499.000,16225,3,PI,1,100,158159
1752778635.346931,512539.000,16242,2,PI,1,100,158168
1752778635.386931,512579.000,16242,2,PI,1,100,158172
1752778635.426932,512619.000,16260,3,PI,1,100,158195
1752778635.466932,512659.000,16260,3,PI,1,100,158200
1752778635.506932,512699.000,16260,3,PI,1,100,158240
1752778635.546932,512739.000,16279,2,PI,1,100,158260
1752778635.586932,512779.000,16279,2,PI,1,100,158261
1752778635.626933,512819.000,16294,3,PI,1,100,158224
1752778635.666933,512859.000,16294,3,PI,1,100,158172
1752778635.706933,512899.000,16294,3,PI,1,100,158150
1752778635.746933,512939.000,16311,2,PI,1,100,158151
1752778635.786934,512979.000,16311,2,PI,1,100,158161
1752778635.826934,513019.000,16330,3,PI,1,100,158148
1752778635.866934,513059.000,16330,3,PI,1,100,158159
1752778635.906934,513099.000,16330,3,PI,1,100,158157
1752778635.946934,513139.000,16347,2,PI,1,100,158176
1752778635.986935,513179.000,16347,2,PI,1,100,158163
1752778636.026935,513219.000,16365,3,PI,1,100,158172
1752778636.066935,513259.000,16365,3,PI,1,100,158186
1752778636.106935,513299.000,16365,3,PI,1,100,158183
1752778636.146936,513339.000,16382,2,PI,1,100,158200
1752778636.186936,513379.000,16382,2,PI,1,100,158178
1752778636.226936,513419.000,16399,3,PI,1,100,158138
1752778636.266936,513459.000,16399,3,PI,1,100,158113
1752778636.306936,513499.000,16399,3,PI,1,100,158103
1752778636.346937,513539.000,16416,3,PI,1,100,158085
1752778636.386937,513579.000,16416,3,PI,1,100,158096
1752778636.426937,513619.000,16416,3,PI,1,100,158099
1752778636.466437,513658.500,16430,2,PI,1,100,158110
1752778636.505937,513698.000,16430,2,PI,1,100,158105
1752778636.546271,513738.333,16448,3,PI,1,100,158105
1752778636.586605,513778.667,16448,3,PI,1,100,158110
1752778636.626938,513819.000,16448,3,PI,1,100,158129
1752778636.666438,513858.500,16466,2,PI,1,100,158149
1752778636.705939,513898.000,16466,2,PI,1,100,158170
1752778636.745939,513938.000,16483,3,PI,1,100,158123
1752778636.785939,513978.000,16483,3,PI,1,100,158087
1752778636.825939,514018.000,16483,3,PI,1,100,158074
1752778636.865939,514058.000,16498,2,PI,1,100,158042
1752778636.905940,514098.000,16498,2,PI,1,100,158047
1752778636.946273,514138.333,16515,3,PI,1,100,158047
1752778636.986607,514178.667,16515,3,PI,1,100,158069
1752778637.026940,514219.000,16515,3,PI,1,100,158037
1752778637.066440,514258.500,16531,2,PI,1,100,158073
1752778637.105941,514298.000,16531,2,PI,1,100,158080
1752778637.146274,514338.333,16555,3,PI,1,100,158099
1752778637.186608,514378.667,16555,3,PI,1,100,158098
1752778637.226941,514419.000,16555,3,PI,1,100,158122
1752778637.266442,514458.500,16572,2,PI,1,100,158161
1752778637.305942,514498.000,16572,2,PI,1,100,158134
1752778637.345942,514538.000,16589,3,PI,1,100,158078
1752778637.385942,514578.000,16589,3,PI,1,100,158064
1752778637.425942,514618.000,16589,3,PI,1,100,158037
1752778637.465943,514658.000,16605,2,PI,1,100,158016
1752778637.505943,514698.000,16605,2,PI,1,100,158012
1752778637.545943,514738.000,16623,3,PI,1,100,158021
1752778637.585943,514778.000,16623,3,PI,1,100,158039
1752778637.625943,514818.000,16623,3,PI,1,100,158044
1752778637.665944,514858.000,16642,3,PI,1,100,158044
1752778637.705944,514898.000,16642,3,PI,1,100,158061
1752778637.745944,514938.000,16642,3,PI,1,100,158066
1752778637.792944,514985.000,16658,2,PI,1,100,158071
1752778637.839945,515032.000,16658,2,PI,1,100,158090
1752778637.879945,515072.000,16675,2,PI,1,100,158123
1752778637.919945,515112.000,16675,2,PI,1,100,158136
1752778637.959945,515152.000,16692,3,PI,1,100,158147
1752778637.999945,515192.000,16692,3,PI,1,100,158129
1752778638.039946,515232.000,16692,3,PI,1,100,158080
1752778638.079946,515272.000,16708,2,PI,1,100,158059
1752778638.119946,515312.000,16708,2,PI,1,100,158021
1752778638.159946,515352.000,16724,3,PI,1,100,158036
1752778638.199947,515392.000,16724,3,PI,1,100,158033
1752778638.239947,515432.000,16724,3,PI,1,100,158041
1752778638.279947,515472.000,16740,3,PI,1,100,158054
1752778638.319947,515512.000,16740,3,PI,1,100,158065
1752778638.359947,515552.000,16740,3,PI,1,100,158062
1752778638.399948,515592.000,16759,2,PI,1,100,158055
1752778638.439948,515632.000,16759,2,PI,1,100,158102
1752778638.479948,515672.000,16775,3,PI,1,100,158123
1752778638.519948,515712.000,16775,3,PI,1,100,158117
1752778638.559948,515752.000,16775,3,PI,1,100,158157
1752778638.599949,515792.000,16793,2,PI,1,100,158187
1752778638.639949,515832.000,16793,2,PI,1,100,158192
1752778638.679949,515872.000,16809,3,PI,1,100,158183
1752778638.719949,515912.000,16809,3,PI,1,100,158143
1752778638.759950,515952.000,16809,3,PI,1,100,158102
1752778638.799950,515992.000,16826,2,PI,1,100,158091
1752778638.839950,516032.000,16826,2,PI,1,100,158079
1752778638.879950,516072.000,16845,3,PI,1,100,158080
1752778638.919950,516112.000,16845,3,PI,1,100,158091
1752778638.959951,516152.000,16845,3,PI,1,100,158087
1752778638.999951,516192.000,16860,2,PI,1,100,158112
1752778639.039951,516232.000,16860,2,PI,1,100,158106
1752778639.079951,516272.000,16878,3,PI,1,100,158133
1752778639.119952,516312.000,16878,3,PI,1,100,158158
1752778639.159952,516352.000,16878,3,PI,1,100,158179
