LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MY
1752778630.533905,507726.000,15434,3,MY,1,100,108
1752778630.573905,507766.000,15451,2,MY,1,100,109
1752778630.613906,507806.000,15451,2,MY,1,100,109
1752778630.653906,507846.000,15468,3,MY,1,100,108
1752778630.693906,507886.000,15468,3,MY,1,100,107
1752778630.733906,507926.000,15468,3,MY,1,100,109
1752778630.773907,507966.000,15483,2,MY,1,100,108
1752778630.813907,508006.000,15483,2,MY,1,100,108
1752778630.853907,508046.000,15500,3,MY,1,100,110
1752778630.893907,508086.000,15500,3,MY,1,100,107
1752778630.933907,508126.000,15500,3,MY,1,100,108
1752778630.973908,508166.000,15516,2,MY,1,100,108
1752778631.013908,508206.000,15516,2,MY,1,100,109
1752778631.053908,508246.000,15535,3,MY,1,100,109
1752778631.093908,508286.000,15535,3,MY,1,100,108
1752778631.133909,508326.000,15535,3,MY,1,100,109
1752778631.173909,508366.000,15550,2,MY,1,100,108
1752778631.213909,508406.000,15550,2,MY,1,100,109
1752778631.253909,508446.000,15567,3,MY,1,100,109
1752778631.293909,508486.000,15567,3,MY,1,100,109
1752778631.333910,508526.000,15567,3,MY,1,100,108
1752778631.373910,508566.000,15583,3,MY,1,100,108
1752778631.413910,508606.000,15583,3,MY,1,100,108
1752778631.453910,508646.000,15583,3,MY,1,100,109
1752778631.493910,508686.000,15600,2,MY,1,100,109
1752778631.533911,508726.000,15600,2,MY,1,100,109
1752778631.573911,508766.000,15617,3,MY,1,100,108
1752778631.613911,508806.000,15617,3,MY,1,100,109
1752778631.653911,508846.000,15617,3,MY,1,100,109
1752778631.693912,508886.000,15634,2,MY,1,100,109
1752778631.733912,508926.000,15634,2,MY,1,100,109
1752778631.773912,508966.000,15652,3,MY,1,100,109
1752778631.813912,509006.000,15652,3,MY,1,100,109
1752778631.853912,509046.000,15652,3,MY,1,100,109
1752778631.893913,509086.000,15670,2,MY,1,100,110
1752778631.933913,509126.000,15670,2,MY,1,100,109
1752778631.973913,509166.000,15691,3,MY,1,100,109
1752778632.013913,509206.000,15691,3,MY,1,100,109
1752778632.053913,509246.000,15691,3,MY,1,100,108
