LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752617374.638573,289248.000,44904,2,GZ,1,100,0.336
1752617374.678573,289288.000,44921,3,GZ,1,100,0.488
1752617374.718573,289328.000,44921,3,GZ,1,100,0.000
1752617374.758572,289368.000,44921,3,GZ,1,100,-0.397
1752617374.798572,289408.000,44937,2,GZ,1,100,0.061
1752617374.838572,289448.000,44937,2,GZ,1,100,0.763
1752617374.878572,289488.000,44953,3,GZ,1,100,0.427
1752617374.918572,289528.000,44953,3,GZ,1,100,0.336
1752617374.958572,289568.000,44953,3,GZ,1,100,0.641
1752617374.998572,289608.000,44969,2,GZ,1,100,0.793
1752617375.038571,289648.000,44969,2,GZ,1,100,1.007
1752617375.078571,289688.000,44988,3,GZ,1,100,0.702
1752617375.118571,289728.000,44988,3,GZ,1,100,0.336
1752617375.158571,289768.000,44988,3,GZ,1,100,0.214
1752617375.198571,289808.000,45005,2,GZ,1,100,0.549
1752617375.238571,289848.000,45005,2,GZ,1,100,0.671
1752617375.278571,289888.000,45020,3,GZ,1,100,0.458
1752617375.318570,289928.000,45020,3,GZ,1,100,0.458
1752617375.358570,289968.000,45020,3,GZ,1,100,0.427
1752617375.398570,290008.000,45036,3,GZ,1,100,-0.031
1752617375.438570,290048.000,45036,3,GZ,1,100,0.000
1752617375.478570,290088.000,45036,3,GZ,1,100,0.153
1752617375.518570,290128.000,45053,2,GZ,1,100,0.214
1752617375.558570,290168.000,45053,2,GZ,1,100,0.244
1752617375.598570,290208.000,45070,3,GZ,1,100,0.336
1752617375.638569,290248.000,45070,3,GZ,1,100,-0.061
1752617375.678569,290288.000,45070,3,GZ,1,100,0.702
1752617375.718569,290328.000,45085,2,GZ,1,100,1.007
1752617375.758569,290368.000,45085,2,GZ,1,100,0.671
1752617375.793902,290403.333,45101,3,GZ,1,100,0.214
1752617375.829235,290438.667,45101,3,GZ,1,100,0.031
1752617375.864569,290474.000,45101,3,GZ,1,100,0.244
1752617375.904568,290514.000,45119,3,GZ,1,100,0.305
1752617375.944568,290554.000,45119,3,GZ,1,100,0.244
1752617375.984568,290594.000,45119,3,GZ,1,100,0.610
1752617376.024568,290634.000,45135,2,GZ,1,100,1.038
1752617376.064568,290674.000,45135,2,GZ,1,100,0.946
1752617376.104568,290714.000,45150,3,GZ,1,100,0.519
1752617376.144568,290754.000,45150,3,GZ,1,100,0.183
1752617376.184567,290794.000,45150,3,GZ,1,100,-0.122
1752617376.224567,290834.000,45169,2,GZ,1,100,0.336
1752617376.264567,290874.000,45169,2,GZ,1,100,0.153
1752617376.304567,290914.000,45186,3,GZ,1,100,0.519
1752617376.344567,290954.000,45186,3,GZ,1,100,0.580
1752617376.384567,290994.000,45186,3,GZ,1,100,0.153
1752617376.424567,291034.000,45202,2,GZ,1,100,0.275
1752617376.464566,291074.000,45202,2,GZ,1,100,0.427
1752617376.504566,291114.000,45218,3,GZ,1,100,0.458
1752617376.544566,291154.000,45218,3,GZ,1,100,0.122
1752617376.584566,291194.000,45218,3,GZ,1,100,-0.244
1752617376.624566,291234.000,45234,2,GZ,1,100,-0.397
1752617376.664566,291274.000,45234,2,GZ,1,100,0.397
1752617376.704566,291314.000,45251,3,GZ,1,100,1.007
1752617376.744566,291354.000,45251,3,GZ,1,100,0.946
1752617376.784565,291394.000,45251,3,GZ,1,100,0.793
1752617376.824565,291434.000,45269,2,GZ,1,100,0.702
1752617376.864565,291474.000,45269,2,GZ,1,100,0.031
1752617376.904565,291514.000,45286,3,GZ,1,100,-0.519
1752617376.944565,291554.000,45286,3,GZ,1,100,-0.061
1752617376.984565,291594.000,45286,3,GZ,1,100,-0.214
1752617377.024565,291634.000,45301,2,GZ,1,100,0.061
