LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,EL
1752617388.728524,303338.000,47226,2,EL,1,100,-17897.000000
1752617388.795523,303405.000,47243,1,EL,1,100,-17897.800781
1752617388.862023,303471.500,47258,2,EL,1,100,-17898.000000
1752617388.928523,303538.000,47258,2,EL,1,100,-17899.599609
1752617388.995523,303605.000,47275,1,EL,1,100,-17900.199219
1752617389.062022,303671.500,47291,2,EL,1,100,-17901.800781
1752617389.128522,303738.000,47291,2,EL,1,100,-17903.000000
1752617389.195522,303805.000,47308,1,EL,1,100,-17904.000000
1752617389.262022,303871.500,47325,2,EL,1,100,-17904.199219
1752617389.328521,303938.000,47325,2,EL,1,100,-17903.400391
1752617389.395521,304005.000,47342,1,EL,1,100,-17904.599609
1752617389.462021,304071.500,47358,2,EL,1,100,-17904.599609
1752617389.528521,304138.000,47358,2,EL,1,100,-17905.000000
1752617389.595521,304205.000,47378,1,EL,1,100,-17905.599609
1752617389.662020,304271.500,47393,2,EL,1,100,-17905.199219
1752617389.728520,304338.000,47393,2,EL,1,100,-17913.000000
1752617389.795520,304405.000,47409,1,EL,1,100,-17931.199219
1752617389.862020,304471.500,47426,2,EL,1,100,-17940.400391
1752617389.928519,304538.000,47426,2,EL,1,100,-17931.400391
1752617389.995519,304605.000,47445,1,EL,1,100,-17925.199219
1752617390.062019,304671.500,47460,2,EL,1,100,-17925.599609
1752617390.128519,304738.000,47460,2,EL,1,100,-17928.000000
1752617390.195518,304805.000,47477,2,EL,1,100,-17933.599609
1752617390.262518,304872.000,47477,2,EL,1,100,-17930.599609
1752617390.328518,304938.000,47493,1,EL,1,100,-17913.599609
1752617390.395518,305005.000,47512,2,EL,1,100,-17915.000000
1752617390.462518,305072.000,47512,2,EL,1,100,-17922.400391
1752617390.528517,305138.000,47528,1,EL,1,100,-17926.000000
1752617390.595517,305205.000,47544,2,EL,1,100,-17940.199219
1752617390.662517,305272.000,47544,2,EL,1,100,-17973.000000
1752617390.728517,305338.000,47560,1,EL,1,100,-18022.400391
1752617390.795516,305405.000,47577,2,EL,1,100,-18067.400391
1752617390.862516,305472.000,47577,2,EL,1,100,-18058.400391
1752617390.928516,305538.000,47596,1,EL,1,100,-18001.800781
1752617390.995516,305605.000,47611,2,EL,1,100,-17954.599609
1752617391.062515,305672.000,47611,2,EL,1,100,-17937.400391
1752617391.128515,305738.000,47627,1,EL,1,100,-17930.800781
1752617391.195515,305805.000,47645,2,EL,1,100,-17912.000000
1752617391.262515,305872.000,47645,2,EL,1,100,-17926.599609
1752617391.328514,305938.000,47661,1,EL,1,100,-17927.599609
1752617391.395514,306005.000,47676,2,EL,1,100,-17910.599609
1752617391.462514,306072.000,47676,2,EL,1,100,-17910.599609
1752617391.528514,306138.000,47692,1,EL,1,100,-17914.599609
1752617391.595014,306204.500,47710,2,EL,1,100,-17919.800781
1752617391.661513,306271.000,47710,2,EL,1,100,-17924.599609
1752617391.728513,306338.000,47726,1,EL,1,100,-17924.800781
1752617391.795013,306404.500,47741,2,EL,1,100,-17924.800781
1752617391.861513,306471.000,47741,2,EL,1,100,-17934.599609
1752617391.928512,306538.000,47758,1,EL,1,100,-17956.000000
1752617391.995012,306604.500,47775,2,EL,1,100,-17936.599609
1752617392.061512,306671.000,47775,2,EL,1,100,-17915.400391
1752617392.128512,306738.000,47791,1,EL,1,100,-17868.800781
1752617392.195011,306804.500,47810,2,EL,1,100,-17867.000000
1752617392.261511,306871.000,47810,2,EL,1,100,-17899.199219
1752617392.328511,306938.000,47827,1,EL,1,100,-17915.800781
1752617392.395011,307004.500,47844,2,EL,1,100,-17919.000000
1752617392.461511,307071.000,47844,2,EL,1,100,-17912.800781
1752617392.528510,307138.000,47861,2,EL,1,100,-17944.400391
1752617392.595510,307205.000,47861,2,EL,1,100,-17908.400391
1752617392.661510,307271.000,47878,1,EL,1,100,-17881.800781
1752617392.728510,307338.000,47892,2,EL,1,100,-17900.199219
1752617392.795509,307405.000,47892,2,EL,1,100,-17918.800781
1752617392.862009,307471.500,47915,2,EL,1,100,-17930.800781
1752617392.928509,307538.000,47915,2,EL,1,100,-17932.800781
1752617392.995509,307605.000,47931,1,EL,1,100,-17935.800781
1752617393.062008,307671.500,47948,2,EL,1,100,-17938.599609
1752617393.128508,307738.000,47948,2,EL,1,100,-17939.400391
1752617393.195508,307805.000,47964,1,EL,1,100,-17940.000000
1752617393.262008,307871.500,47980,2,EL,1,100,-17940.599609
1752617393.328507,307938.000,47980,2,EL,1,100,-17942.000000
1752617393.395507,308005.000,47996,1,EL,1,100,-17944.000000
1752617393.462007,308071.500,48015,2,EL,1,100,-17945.199219
1752617393.528507,308138.000,48015,2,EL,1,100,-17945.400391
1752617393.595507,308205.000,48032,1,EL,1,100,-17946.800781
1752617393.662006,308271.500,48048,2,EL,1,100,-17948.000000
1752617393.728506,308338.000,48048,2,EL,1,100,-17948.400391
1752617393.795006,308404.500,48063,2,EL,1,100,-17949.599609
1752617393.861506,308471.000,48063,2,EL,1,100,-17950.000000
1752617393.928505,308538.000,48081,1,EL,1,100,-17951.400391
1752617393.995005,308604.500,48097,2,EL,1,100,-17952.400391
1752617394.061505,308671.000,48097,2,EL,1,100,-17954.199219
1752617394.128505,308738.000,48116,1,EL,1,100,-17954.800781
1752617394.195004,308804.500,48131,2,EL,1,100,-17955.400391
1752617394.261504,308871.000,48131,2,EL,1,100,-17956.400391
1752617394.328504,308938.000,48148,1,EL,1,100,-17957.800781
1752617394.395004,309004.500,48166,2,EL,1,100,-17959.400391
1752617394.461504,309071.000,48166,2,EL,1,100,-17960.000000
1752617394.528503,309138.000,48185,1,EL,1,100,-17961.000000
1752617394.595003,309204.500,48200,2,EL,1,100,-17962.000000
1752617394.661503,309271.000,48200,2,EL,1,100,-17963.199219
1752617394.728503,309338.000,48217,1,EL,1,100,-17963.400391
1752617394.795002,309404.500,48233,2,EL,1,100,-17965.000000
1752617394.861502,309471.000,48233,2,EL,1,100,-17965.000000
1752617394.928502,309538.000,48251,1,EL,1,100,-17965.800781
1752617394.995002,309604.500,48265,2,EL,1,100,-17966.800781
1752617395.061501,309671.000,48265,2,EL,1,100,-17966.800781
1752617395.128501,309738.000,48282,1,EL,1,100,-17968.800781
1752617395.195001,309804.500,48301,2,EL,1,100,-17969.800781
1752617395.261501,309871.000,48301,2,EL,1,100,-17970.199219
1752617395.328500,309938.000,48320,1,EL,1,100,-17971.000000
1752617395.395000,310004.500,48334,2,EL,1,100,-17972.000000
1752617395.461500,310071.000,48334,2,EL,1,100,-17973.000000
1752617395.528500,310138.000,48351,1,EL,1,100,-17974.199219
1752617395.595000,310204.500,48370,2,EL,1,100,-17974.199219
1752617395.661499,310271.000,48370,2,EL,1,100,-17975.400391
1752617395.728499,310338.000,48387,1,EL,1,100,-17976.400391
1752617395.794999,310404.500,48402,2,EL,1,100,-17976.599609
1752617395.861499,310471.000,48402,2,EL,1,100,-17977.400391
1752617395.928498,310538.000,48419,1,EL,1,100,-17978.199219
1752617395.994998,310604.500,48437,2,EL,1,100,-17978.599609
1752617396.061498,310671.000,48437,2,EL,1,100,-17980.000000
1752617396.128498,310738.000,48454,1,EL,1,100,-17981.400391
1752617396.194997,310804.500,48472,2,EL,1,100,-17981.400391
1752617396.261497,310871.000,48472,2,EL,1,100,-17982.400391
1752617396.327997,310937.500,48488,2,EL,1,100,-17983.199219
1752617396.394497,311004.000,48488,2,EL,1,100,-17983.199219
1752617396.461497,311071.000,48504,1,EL,1,100,-17984.199219
1752617396.527996,311137.500,48522,2,EL,1,100,-17985.599609
1752617396.594496,311204.000,48522,2,EL,1,100,-17986.000000
1752617396.661496,311271.000,48538,1,EL,1,100,-17986.800781
1752617396.727996,311337.500,48553,2,EL,1,100,-17987.599609
1752617396.794495,311404.000,48553,2,EL,1,100,-17987.800781
1752617396.861495,311471.000,48571,1,EL,1,100,-17988.000000
1752617396.927995,311537.500,48589,2,EL,1,100,-17989.000000
1752617396.994495,311604.000,48589,2,EL,1,100,-17990.599609
1752617397.061494,311671.000,48607,1,EL,1,100,-17990.800781
1752617397.127994,311737.500,48622,2,EL,1,100,-17991.599609
1752617397.194494,311804.000,48622,2,EL,1,100,-17992.000000
1752617397.261494,311871.000,48639,1,EL,1,100,-17993.400391
1752617397.327994,311937.500,48658,2,EL,1,100,-17993.800781
1752617397.394493,312004.000,48658,2,EL,1,100,-17994.000000
1752617397.461493,312071.000,48676,1,EL,1,100,-17995.000000
1752617397.527993,312137.500,48692,2,EL,1,100,-17996.000000
1752617397.594493,312204.000,48692,2,EL,1,100,-17997.000000
1752617397.661492,312271.000,48708,1,EL,1,100,-17997.800781
1752617397.727992,312337.500,48727,2,EL,1,100,-17998.599609
1752617397.794492,312404.000,48727,2,EL,1,100,-17998.800781
1752617397.861492,312471.000,48743,1,EL,1,100,-17999.599609
1752617397.928158,312537.667,48764,3,EL,1,100,-18000.000000
1752617397.994825,312604.333,48764,3,EL,1,100,-18000.800781
1752617398.061491,312671.000,48764,3,EL,1,100,-18002.000000
1752617398.128491,312738.000,48780,1,EL,1,100,-18002.800781
1752617398.194990,312804.500,48798,2,EL,1,100,-18003.000000
1752617398.261490,312871.000,48798,2,EL,1,100,-18004.000000
1752617398.328490,312938.000,48816,1,EL,1,100,-18005.199219
1752617398.394990,313004.500,48835,2,EL,1,100,-18005.199219
1752617398.461490,313071.000,48835,2,EL,1,100,-18006.000000
1752617398.528489,313138.000,48851,1,EL,1,100,-18006.599609
1752617398.594989,313204.500,48867,2,EL,1,100,-18007.599609
1752617398.661489,313271.000,48867,2,EL,1,100,-18008.400391
1752617398.728489,313338.000,48883,1,EL,1,100,-18009.199219
1752617398.794988,313404.500,48902,2,EL,1,100,-18009.800781
1752617398.861488,313471.000,48902,2,EL,1,100,-18010.199219
1752617398.927488,313537.000,48919,1,EL,1,100,-18011.599609
1752617398.994488,313604.000,48937,2,EL,1,100,-18011.400391
1752617399.061487,313671.000,48937,2,EL,1,100,-18012.199219
1752617399.128487,313738.000,48952,1,EL,1,100,-18013.400391
1752617399.194987,313804.500,48972,2,EL,1,100,-18014.000000
1752617399.261487,313871.000,48972,2,EL,1,100,-18014.400391
1752617399.327487,313937.000,48988,1,EL,1,100,-18015.400391
1752617399.394486,314004.000,49004,2,EL,1,100,-18015.400391
1752617399.461486,314071.000,49004,2,EL,1,100,-18016.000000
1752617399.527986,314137.500,49020,2,EL,1,100,-18017.400391
1752617399.594486,314204.000,49020,2,EL,1,100,-18018.199219
1752617399.661485,314271.000,49039,1,EL,1,100,-18018.599609
1752617399.727985,314337.500,49057,2,EL,1,100,-18018.800781
1752617399.794485,314404.000,49057,2,EL,1,100,-18019.199219
1752617399.861485,314471.000,49074,1,EL,1,100,-18020.199219
1752617399.927984,314537.500,49089,2,EL,1,100,-18021.400391
1752617399.994484,314604.000,49089,2,EL,1,100,-18021.800781
1752617400.061484,314671.000,49106,1,EL,1,100,-18023.000000
1752617400.127984,314737.500,49124,2,EL,1,100,-18024.000000
1752617400.194483,314804.000,49124,2,EL,1,100,-18024.199219
1752617400.261483,314871.000,49142,1,EL,1,100,-18024.400391
1752617400.327983,314937.500,49156,2,EL,1,100,-18025.400391
1752617400.394483,315004.000,49156,2,EL,1,100,-18025.599609
1752617400.461483,315071.000,49173,1,EL,1,100,-18026.599609
1752617400.527982,315137.500,49192,2,EL,1,100,-18027.199219
1752617400.594482,315204.000,49192,2,EL,1,100,-18028.000000
1752617400.661482,315271.000,49209,1,EL,1,100,-18028.599609
1752617400.727982,315337.500,49223,2,EL,1,100,-18029.800781
1752617400.794481,315404.000,49223,2,EL,1,100,-18030.400391
