LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,HR
1752794393.926823,774334,60860,1,HR,1,100,93.21
1752794394.659825,775067,60978,1,HR,1,100,91.02
1752794395.299827,775707,61077,1,HR,1,100,91.63
1752794395.899829,776307,61185,1,HR,1,100,93.49
1752794396.619831,777027,61300,1,HR,1,100,91.23
1752794397.299834,777707,61418,1,HR,1,100,90.56
1752794397.899835,778307,61517,1,HR,1,100,92.66
1752794398.499837,778907,61617,1,HR,1,100,94.29
1752794399.192839,779600,61716,1,HR,1,100,92.95
1752794399.832841,780240,61833,1,HR,1,100,93.12
1752794400.512843,780920,61932,1,HR,1,100,92.04
1752794401.232846,781640,62057,1,HR,1,100,90.10
1752794401.872848,782280,62157,1,HR,1,100,90.91
1752794402.472849,782880,62257,1,HR,1,100,92.93
1752794403.112851,783520,62372,1,HR,1,100,93.11
1752794403.845854,784253,62490,1,HR,1,100,90.94
1752794404.485856,784893,62589,1,HR,1,100,91.57
1752794405.085857,785493,62690,1,HR,1,100,93.44
1752794405.765860,786173,62794,1,HR,1,100,92.28
1752794406.405861,786813,62912,1,HR,1,100,92.61
1752794407.045863,787453,63013,1,HR,1,100,92.86
1752794407.685865,788093,63112,1,HR,1,100,93.06
1752794408.378868,788786,63229,1,HR,1,100,91.99
1752794409.058870,789466,63345,1,HR,1,100,91.15
1752794409.658871,790066,63444,1,HR,1,100,93.12
1752794410.258873,790666,63545,1,HR,1,100,94.65
1752794410.858875,791266,63634,1,HR,1,100,95.84
1752794411.498877,791906,63737,1,HR,1,100,95.37
1752794412.138879,792546,63852,1,HR,1,100,95.01
