LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,MZ
1752789148.069044,115188.000,16870,3,MZ,1,100,54
1752789148.109044,115228.000,16870,3,MZ,1,100,53
1752789148.149044,115268.000,16870,3,MZ,1,100,53
1752789148.189044,115308.000,16887,2,MZ,1,100,54
1752789148.229044,115348.000,16887,2,MZ,1,100,54
1752789148.269044,115388.000,16903,3,MZ,1,100,53
1752789148.309044,115428.000,16903,3,MZ,1,100,52
1752789148.349044,115468.000,16903,3,MZ,1,100,53
1752789148.389045,115508.000,16919,2,MZ,1,100,53
1752789148.429045,115548.000,16919,2,MZ,1,100,53
1752789148.468711,115587.667,16935,3,MZ,1,100,53
1752789148.508378,115627.333,16935,3,MZ,1,100,53
1752789148.548045,115667.000,16935,3,MZ,1,100,53
1752789148.588045,115707.000,16952,3,MZ,1,100,52
1752789148.628045,115747.000,16952,3,MZ,1,100,53
1752789148.668045,115787.000,16952,3,MZ,1,100,54
1752789148.701546,115820.500,16971,2,MZ,1,100,53
1752789148.735046,115854.000,16971,2,MZ,1,100,53
1752789148.775046,115894.000,16986,3,MZ,1,100,52
1752789148.815046,115934.000,16986,3,MZ,1,100,52
1752789148.855046,115974.000,16986,3,MZ,1,100,53
1752789148.895046,116014.000,17004,3,MZ,1,100,53
1752789148.935046,116054.000,17004,3,MZ,1,100,54
1752789148.975046,116094.000,17004,3,MZ,1,100,53
1752789149.015046,116134.000,17021,2,MZ,1,100,54
1752789149.055047,116174.000,17021,2,MZ,1,100,53
1752789149.095047,116214.000,17038,3,MZ,1,100,53
1752789149.135047,116254.000,17038,3,MZ,1,100,52
1752789149.175047,116294.000,17038,3,MZ,1,100,54
1752789149.215047,116334.000,17053,2,MZ,1,100,53
1752789149.255047,116374.000,17053,2,MZ,1,100,54
1752789149.295047,116414.000,17071,3,MZ,1,100,53
1752789149.335047,116454.000,17071,3,MZ,1,100,54
1752789149.375048,116494.000,17071,3,MZ,1,100,53
1752789149.415048,116534.000,17089,2,MZ,1,100,54
1752789149.455048,116574.000,17089,2,MZ,1,100,53
1752789149.495048,116614.000,17105,3,MZ,1,100,53
1752789149.535048,116654.000,17105,3,MZ,1,100,53
1752789149.575048,116694.000,17105,3,MZ,1,100,53
1752789149.615048,116734.000,17122,2,MZ,1,100,53
1752789149.655048,116774.000,17122,2,MZ,1,100,52
1752789149.695049,116814.000,17141,3,MZ,1,100,54
1752789149.735049,116854.000,17141,3,MZ,1,100,53
1752789149.775049,116894.000,17141,3,MZ,1,100,53
1752789149.815049,116934.000,17160,2,MZ,1,100,54
1752789149.855049,116974.000,17160,2,MZ,1,100,52
1752789149.895383,117014.333,17176,3,MZ,1,100,53
1752789149.935716,117054.667,17176,3,MZ,1,100,53
1752789149.976049,117095.000,17176,3,MZ,1,100,53
1752789150.016050,117135.000,17192,2,MZ,1,100,54
1752789150.056050,117175.000,17192,2,MZ,1,100,52
1752789150.096050,117215.000,17208,3,MZ,1,100,53
1752789150.136050,117255.000,17208,3,MZ,1,100,54
1752789150.176050,117295.000,17208,3,MZ,1,100,53
1752789150.216050,117335.000,17225,2,MZ,1,100,51
1752789150.256050,117375.000,17225,2,MZ,1,100,53
1752789150.296050,117415.000,17241,3,MZ,1,100,53
1752789150.336051,117455.000,17241,3,MZ,1,100,53
