LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752619997.595387,503367.000,14328,3,PG,1,100,2295
1752619997.635388,503407.000,14344,2,PG,1,100,2296
1752619997.675388,503447.000,14344,2,PG,1,100,2304
1752619997.715388,503487.000,14360,3,PG,1,100,2298
1752619997.755389,503527.000,14360,3,PG,1,100,2287
1752619997.795389,503567.000,14360,3,PG,1,100,2291
1752619997.835389,503607.000,14381,3,PG,1,100,2303
1752619997.875390,503647.000,14381,3,PG,1,100,2296
1752619997.915390,503687.000,14381,3,PG,1,100,2291
1752619997.955390,503727.000,14397,2,PG,1,100,2314
1752619997.995391,503767.000,14397,2,PG,1,100,2314
1752619998.035391,503807.000,14413,3,PG,1,100,2306
1752619998.075391,503847.000,14413,3,PG,1,100,2305
1752619998.115392,503887.000,14413,3,PG,1,100,2291
1752619998.155392,503927.000,14431,2,PG,1,100,2305
1752619998.195392,503967.000,14431,2,PG,1,100,2287
1752619998.235393,504007.000,14448,3,PG,1,100,2277
1752619998.275393,504047.000,14448,3,PG,1,100,2298
1752619998.315393,504087.000,14448,3,PG,1,100,2288
1752619998.355394,504127.000,14465,2,PG,1,100,2281
1752619998.395394,504167.000,14465,2,PG,1,100,2283
1752619998.435394,504207.000,14482,3,PG,1,100,2293
1752619998.475395,504247.000,14482,3,PG,1,100,2306
1752619998.515395,504287.000,14482,3,PG,1,100,2301
1752619998.555395,504327.000,14498,2,PG,1,100,2306
1752619998.595396,504367.000,14498,2,PG,1,100,2313
1752619998.635396,504407.000,14516,3,PG,1,100,2306
1752619998.675396,504447.000,14516,3,PG,1,100,2312
1752619998.715397,504487.000,14516,3,PG,1,100,2303
1752619998.755397,504527.000,14532,2,PG,1,100,2299
