LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752619990.489328,496261.000,13134,3,PR,1,100,62476
1752619990.529328,496301.000,13151,2,PR,1,100,62479
1752619990.569329,496341.000,13151,2,PR,1,100,62497
1752619990.609329,496381.000,13172,3,PR,1,100,62498
1752619990.649329,496421.000,13172,3,PR,1,100,62485
1752619990.689330,496461.000,13172,3,PR,1,100,62486
1752619990.729330,496501.000,13189,2,PR,1,100,62486
1752619990.769330,496541.000,13189,2,PR,1,100,62501
1752619990.809331,496581.000,13203,3,PR,1,100,62506
1752619990.849331,496621.000,13203,3,PR,1,100,62499
1752619990.889331,496661.000,13203,3,PR,1,100,62514
1752619990.929332,496701.000,13220,2,PR,1,100,62503
1752619990.969332,496741.000,13220,2,PR,1,100,62498
1752619991.009332,496781.000,13241,3,PR,1,100,62500
1752619991.049333,496821.000,13241,3,PR,1,100,62486
1752619991.089333,496861.000,13241,3,PR,1,100,62491
1752619991.129333,496901.000,13258,3,PR,1,100,62504
1752619991.169334,496941.000,13258,3,PR,1,100,62478
1752619991.209334,496981.000,13258,3,PR,1,100,62498
1752619991.249334,497021.000,13272,2,PR,1,100,62496
1752619991.289335,497061.000,13272,2,PR,1,100,62487
1752619991.329335,497101.000,13292,2,PR,1,100,62477
1752619991.369335,497141.000,13292,2,PR,1,100,62494
1752619991.413669,497185.333,13308,3,PR,1,100,62513
1752619991.458003,497229.667,13308,3,PR,1,100,62495
1752619991.502336,497274.000,13308,3,PR,1,100,62497
1752619991.542337,497314.000,13325,2,PR,1,100,62507
1752619991.582337,497354.000,13325,2,PR,1,100,62496
1752619991.622337,497394.000,13340,3,PR,1,100,62487
1752619991.662338,497434.000,13340,3,PR,1,100,62494
1752619991.702338,497474.000,13340,3,PR,1,100,62494
1752619991.742338,497514.000,13357,3,PR,1,100,62500
1752619991.782339,497554.000,13357,3,PR,1,100,62492
1752619991.822339,497594.000,13357,3,PR,1,100,62491
1752619991.862339,497634.000,13373,2,PR,1,100,62480
1752619991.902340,497674.000,13373,2,PR,1,100,62477
1752619991.942340,497714.000,13392,3,PR,1,100,62485
1752619991.982340,497754.000,13392,3,PR,1,100,62493
1752619992.022341,497794.000,13392,3,PR,1,100,62486
1752619992.062341,497834.000,13407,2,PR,1,100,62502
1752619992.102341,497874.000,13407,2,PR,1,100,62498
1752619992.142342,497914.000,13424,3,PR,1,100,62502
1752619992.182342,497954.000,13424,3,PR,1,100,62497
1752619992.222342,497994.000,13424,3,PR,1,100,62497
1752619992.262343,498034.000,13442,2,PR,1,100,62478
1752619992.302343,498074.000,13442,2,PR,1,100,62489
1752619992.342343,498114.000,13460,3,PR,1,100,62475
1752619992.382344,498154.000,13460,3,PR,1,100,62483
1752619992.422344,498194.000,13460,3,PR,1,100,62488
1752619992.462344,498234.000,13475,2,PR,1,100,62459
1752619992.502345,498274.000,13475,2,PR,1,100,62488
1752619992.542345,498314.000,13493,3,PR,1,100,62479
1752619992.582345,498354.000,13493,3,PR,1,100,62491
1752619992.622346,498394.000,13493,3,PR,1,100,62503
1752619992.662346,498434.000,13510,2,PR,1,100,62493
1752619992.702346,498474.000,13510,2,PR,1,100,62493
1752619992.742347,498514.000,13527,3,PR,1,100,62491
1752619992.782347,498554.000,13527,3,PR,1,100,62511
1752619992.822347,498594.000,13527,3,PR,1,100,62501
1752619992.862348,498634.000,13543,2,PR,1,100,62497
1752619992.902348,498674.000,13543,2,PR,1,100,62496
1752619992.942348,498714.000,13559,3,PR,1,100,62482
1752619992.982349,498754.000,13559,3,PR,1,100,62483
1752619993.022349,498794.000,13559,3,PR,1,100,62468
1752619993.062349,498834.000,13577,2,PR,1,100,62476
1752619993.102350,498874.000,13577,2,PR,1,100,62494
1752619993.142350,498914.000,13596,3,PR,1,100,62488
1752619993.182350,498954.000,13596,3,PR,1,100,62487
1752619993.222351,498994.000,13596,3,PR,1,100,62498
1752619993.262351,499034.000,13612,3,PR,1,100,62500
1752619993.302351,499074.000,13612,3,PR,1,100,62492
1752619993.342352,499114.000,13612,3,PR,1,100,62497
1752619993.382352,499154.000,13628,2,PR,1,100,62502
1752619993.422352,499194.000,13628,2,PR,1,100,62503
1752619993.462353,499234.000,13644,3,PR,1,100,62504
1752619993.502353,499274.000,13644,3,PR,1,100,62496
1752619993.542353,499314.000,13644,3,PR,1,100,62496
1752619993.582354,499354.000,13663,2,PR,1,100,62473
1752619993.622354,499394.000,13663,2,PR,1,100,62476
1752619993.662354,499434.000,13685,3,PR,1,100,62500
1752619993.702355,499474.000,13685,3,PR,1,100,62473
1752619993.742355,499514.000,13685,3,PR,1,100,62498
1752619993.782355,499554.000,13702,2,PR,1,100,62494
1752619993.822356,499594.000,13702,2,PR,1,100,62495
1752619993.862356,499634.000,13718,3,PR,1,100,62499
1752619993.902356,499674.000,13718,3,PR,1,100,62494
1752619993.942357,499714.000,13718,3,PR,1,100,62495
1752619993.982357,499754.000,13736,2,PR,1,100,62509
1752619994.022357,499794.000,13736,2,PR,1,100,62500
1752619994.062358,499834.000,13752,3,PR,1,100,62505
1752619994.102358,499874.000,13752,3,PR,1,100,62528
1752619994.142358,499914.000,13752,3,PR,1,100,62509
1752619994.182359,499954.000,13769,2,PR,1,100,62490
1752619994.222359,499994.000,13769,2,PR,1,100,62489
1752619994.262359,500034.000,13785,3,PR,1,100,62484
1752619994.302360,500074.000,13785,3,PR,1,100,62486
1752619994.342360,500114.000,13785,3,PR,1,100,62505
1752619994.382360,500154.000,13803,3,PR,1,100,62500
1752619994.422361,500194.000,13803,3,PR,1,100,62483
1752619994.462361,500234.000,13803,3,PR,1,100,62482
1752619994.502361,500274.000,13821,2,PR,1,100,62494
1752619994.542362,500314.000,13821,2,PR,1,100,62497
1752619994.582362,500354.000,13837,3,PR,1,100,62494
1752619994.622362,500394.000,13837,3,PR,1,100,62501
1752619994.662363,500434.000,13837,3,PR,1,100,62488
1752619994.702363,500474.000,13853,2,PR,1,100,62502
1752619994.742363,500514.000,13853,2,PR,1,100,62495
1752619994.782364,500554.000,13870,3,PR,1,100,62494
1752619994.822364,500594.000,13870,3,PR,1,100,62507
1752619994.862364,500634.000,13870,3,PR,1,100,62499
1752619994.902365,500674.000,13888,2,PR,1,100,62483
1752619994.942365,500714.000,13888,2,PR,1,100,62490
1752619994.982366,500754.000,13906,3,PR,1,100,62490
1752619995.022366,500794.000,13906,3,PR,1,100,62475
1752619995.062366,500834.000,13906,3,PR,1,100,62474
1752619995.102367,500874.000,13920,2,PR,1,100,62471
1752619995.142367,500914.000,13920,2,PR,1,100,62496
1752619995.182367,500954.000,13939,3,PR,1,100,62495
1752619995.222368,500994.000,13939,3,PR,1,100,62500
1752619995.262368,501034.000,13939,3,PR,1,100,62490
1752619995.302368,501074.000,13956,2,PR,1,100,62493
1752619995.342369,501114.000,13956,2,PR,1,100,62495
1752619995.382369,501154.000,13973,3,PR,1,100,62508
1752619995.422369,501194.000,13973,3,PR,1,100,62487
1752619995.462370,501234.000,13973,3,PR,1,100,62500
1752619995.502370,501274.000,13987,2,PR,1,100,62524
1752619995.542370,501314.000,13987,2,PR,1,100,62519
