LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,SA
1755205246.579643,1267192,9055,1,SA,1,100,0.000415
1755205246.979647,1267592,9092,1,SA,1,100,0.000118
1755205247.313649,1267926,9147,1,SA,1,100,0.000140
1755205247.646652,1268259,9216,1,SA,1,100,0.000215
1755205247.913654,1268526,9252,1,SA,1,100,0.000188
1755205248.246657,1268859,9303,1,SA,1,100,0.000147
1755205248.446659,1269059,9339,1,SA,1,100,0.000133
1755205248.646660,1269259,9374,1,SA,1,100,0.000141
1755205248.846662,1269459,9410,1,SA,1,100,0.000083
1755205249.179665,1269792,9460,1,SA,1,100,0.000138
1755205249.379667,1269992,9493,1,SA,1,100,0.000127
1755205249.579668,1270192,9531,1,SA,1,100,0.000101
1755205249.912671,1270525,9598,1,SA,1,100,0.000137
1755205250.112673,1270725,9633,1,SA,1,100,0.000180
1755205250.312674,1270925,9667,1,SA,1,100,0.000178
1755205250.512676,1271125,9687,1,SA,1,100,0.000172
1755205250.712678,1271325,9722,1,SA,1,100,0.000138
1755205250.912679,1271525,9758,1,SA,1,100,0.000089
1755205251.112681,1271725,9794,1,SA,1,100,0.000064
1755205251.445684,1272058,9863,1,SA,1,100,0.000140
1755205251.645686,1272258,9898,1,SA,1,100,0.000114
1755205251.845687,1272458,9932,1,SA,1,100,0.000076
1755205252.179690,1272792,9989,1,SA,1,100,0.000145
1755205252.379692,1272992,10024,1,SA,1,100,0.000104
1755205252.579693,1273192,10060,1,SA,1,100,0.000063
1755205252.779695,1273392,10094,1,SA,1,100,0.000057
1755205252.978697,1273591,10147,1,SA,1,100,0.000349
1755205253.312699,1273925,10182,1,SA,1,100,0.000088
1755205253.645702,1274258,10232,1,SA,1,100,0.000126
1755205253.845704,1274458,10268,1,SA,1,100,0.000120
