LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752703231.025527,509709.000,16124,2,PG,1,100,2038
1752703231.065527,509749.000,16141,3,PG,1,100,2047
1752703231.105527,509789.000,16141,3,PG,1,100,2051
1752703231.145527,509829.000,16141,3,PG,1,100,2041
1752703231.185528,509869.000,16158,2,PG,1,100,2035
1752703231.225528,509909.000,16158,2,PG,1,100,2041
1752703231.265528,509949.000,16175,3,PG,1,100,2048
1752703231.305528,509989.000,16175,3,PG,1,100,2025
1752703231.345528,510029.000,16175,3,PG,1,100,2038
1752703231.385528,510069.000,16193,3,PG,1,100,2053
1752703231.425528,510109.000,16193,3,PG,1,100,2046
1752703231.465528,510149.000,16193,3,PG,1,100,2043
1752703231.505528,510189.000,16211,2,PG,1,100,2031
1752703231.545528,510229.000,16211,2,PG,1,100,2038
1752703231.585528,510269.000,16227,3,PG,1,100,2037
1752703231.625529,510309.000,16227,3,PG,1,100,2045
1752703231.665529,510349.000,16227,3,PG,1,100,2056
1752703231.705529,510389.000,16244,2,PG,1,100,2043
1752703231.745529,510429.000,16244,2,PG,1,100,2050
1752703231.785529,510469.000,16263,3,PG,1,100,2039
1752703231.825529,510509.000,16263,3,PG,1,100,2047
1752703231.865529,510549.000,16263,3,PG,1,100,2049
1752703231.905529,510589.000,16280,2,PG,1,100,2049
1752703231.945529,510629.000,16280,2,PG,1,100,2042
1752703231.985529,510669.000,16294,3,PG,1,100,2055
1752703232.025529,510709.000,16294,3,PG,1,100,2043
1752703232.065530,510749.000,16294,3,PG,1,100,2042
1752703232.105530,510789.000,16311,2,PG,1,100,2027
1752703232.145530,510829.000,16311,2,PG,1,100,2039
1752703232.185530,510869.000,16330,3,PG,1,100,2053
1752703232.225530,510909.000,16330,3,PG,1,100,2035
1752703232.265530,510949.000,16330,3,PG,1,100,2033
1752703232.305530,510989.000,16349,2,PG,1,100,2053
1752703232.345530,511029.000,16349,2,PG,1,100,2029
1752703232.385530,511069.000,16366,3,PG,1,100,2035
1752703232.425530,511109.000,16366,3,PG,1,100,2041
1752703232.465531,511149.000,16366,3,PG,1,100,2040
1752703232.505531,511189.000,16383,2,PG,1,100,2034
1752703232.545531,511229.000,16383,2,PG,1,100,2063
1752703232.585531,511269.000,16399,3,PG,1,100,2062
1752703232.625531,511309.000,16399,3,PG,1,100,2052
1752703232.665531,511349.000,16399,3,PG,1,100,2043
1752703232.705531,511389.000,16416,3,PG,1,100,2044
1752703232.745531,511429.000,16416,3,PG,1,100,2043
1752703232.785531,511469.000,16416,3,PG,1,100,2050
1752703232.825531,511509.000,16433,2,PG,1,100,2038
1752703232.865531,511549.000,16433,2,PG,1,100,2046
1752703232.905532,511589.000,16450,3,PG,1,100,2042
1752703232.945532,511629.000,16450,3,PG,1,100,2046
1752703232.985532,511669.000,16450,3,PG,1,100,2044
1752703233.025532,511709.000,16466,2,PG,1,100,2044
1752703233.065532,511749.000,16466,2,PG,1,100,2052
1752703233.105532,511789.000,16486,3,PG,1,100,2045
1752703233.145532,511829.000,16486,3,PG,1,100,2036
1752703233.185532,511869.000,16486,3,PG,1,100,2053
1752703233.225532,511909.000,16504,2,PG,1,100,2033
1752703233.265532,511949.000,16504,2,PG,1,100,2040
1752703233.305532,511989.000,16519,3,PG,1,100,2048
1752703233.345533,512029.000,16519,3,PG,1,100,2045
1752703233.385533,512069.000,16519,3,PG,1,100,2064
1752703233.425533,512109.000,16535,2,PG,1,100,2048
1752703233.465533,512149.000,16535,2,PG,1,100,2046
1752703233.505533,512189.000,16555,3,PG,1,100,2064
1752703233.545533,512229.000,16555,3,PG,1,100,2046
1752703233.585533,512269.000,16555,3,PG,1,100,2044
1752703233.625533,512309.000,16571,2,PG,1,100,2045
1752703233.665533,512349.000,16571,2,PG,1,100,2049
1752703233.705533,512389.000,16588,3,PG,1,100,2036
1752703233.745533,512429.000,16588,3,PG,1,100,2045
1752703233.785534,512469.000,16588,3,PG,1,100,2058
1752703233.825534,512509.000,16605,3,PG,1,100,2049
1752703233.865534,512549.000,16605,3,PG,1,100,2047
1752703233.905534,512589.000,16605,3,PG,1,100,2046
1752703233.952034,512635.500,16622,2,PG,1,100,2053
1752703233.998534,512682.000,16622,2,PG,1,100,2040
1752703234.038534,512722.000,16638,2,PG,1,100,2040
1752703234.078534,512762.000,16638,2,PG,1,100,2041
1752703234.118534,512802.000,16656,3,PG,1,100,2055
1752703234.158534,512842.000,16656,3,PG,1,100,2045
1752703234.198535,512882.000,16656,3,PG,1,100,2046
1752703234.238535,512922.000,16672,2,PG,1,100,2041
1752703234.278535,512962.000,16672,2,PG,1,100,2056
1752703234.318535,513002.000,16689,3,PG,1,100,2048
1752703234.358535,513042.000,16689,3,PG,1,100,2040
1752703234.398535,513082.000,16689,3,PG,1,100,2038
