LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752622388.148005,200094.000,31000,1,TH,1,100,36.930
1752622388.282006,200228.000,31034,1,TH,1,100,36.959
1752622388.415007,200361.000,31050,1,TH,1,100,36.966
1752622388.548008,200494.000,31070,1,TH,1,100,36.937
1752622388.682009,200628.000,31103,1,TH,1,100,36.937
1752622388.815010,200761.000,31119,1,TH,1,100,37.039
1752622388.948011,200894.000,31137,1,TH,1,100,37.039
1752622389.082012,201028.000,31170,1,TH,1,100,37.005
1752622389.215013,201161.000,31189,1,TH,1,100,37.012
1752622389.348014,201294.000,31208,1,TH,1,100,37.054
