LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752704110.821560,1389503.000,29149,2,RD,1,100,TU
1752704113.383566,1392065.000,30003,2,RD,1,100,TL
1752704115.945572,1394627.000,30003,2,RD,1,100,TU
1752704118.498578,1397180.000,30843,2,RD,1,100,TL
1752704121.051584,1399733.000,30843,2,RD,1,100,TU
1752704123.625089,1402306.500,31695,2,RD,1,100,TL
1752704126.198595,1404880.000,31695,2,RD,1,100,TU
1752704128.752101,1407433.500,32535,2,RD,1,100,TL
1752704131.305607,1409987.000,32535,2,RD,1,100,TU
1752704133.878613,1412560.000,33372,2,RD,1,100,TL
1752704136.451619,1415133.000,33372,2,RD,1,100,TU
1752704139.012125,1417693.500,34213,2,RD,1,100,TL
1752704141.572631,1420254.000,34213,2,RD,1,100,TU
1752704144.131137,1422812.500,35050,2,RD,1,100,TL
1752704146.689643,1425371.000,35050,2,RD,1,100,TU
1752704149.249649,1427931.000,35892,2,RD,1,100,TL
1752704151.809655,1430491.000,35892,2,RD,1,100,TU
