LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752172682.481944,288022.000,45837,3,PI,1,100,154731
1752172682.521944,288062.000,45854,3,PI,1,100,154765
1752172682.561944,288102.000,45854,3,PI,1,100,154731
1752172682.601945,288142.000,45854,3,PI,1,100,154681
1752172682.642445,288182.500,45870,2,PI,1,100,154624
1752172682.682945,288223.000,45870,2,PI,1,100,154614
1752172682.729446,288269.500,45887,2,PI,1,100,154609
1752172682.775946,288316.000,45887,2,PI,1,100,154633
1752172682.815946,288356.000,45913,4,PI,1,100,154628
1752172682.855947,288396.000,45913,4,PI,1,100,154659
1752172682.895947,288436.000,45913,4,PI,1,100,154672
1752172682.935947,288476.000,45913,4,PI,1,100,154664
1752172682.975948,288516.000,45930,2,PI,1,100,154688
1752172683.015948,288556.000,45930,2,PI,1,100,154711
1752172683.055948,288596.000,45947,3,PI,1,100,154724
1752172683.095949,288636.000,45947,3,PI,1,100,154732
1752172683.135949,288676.000,45947,3,PI,1,100,154741
1752172683.175949,288716.000,45961,2,PI,1,100,154682
1752172683.215950,288756.000,45961,2,PI,1,100,154615
1752172683.255950,288796.000,45978,3,PI,1,100,154570
1752172683.295950,288836.000,45978,3,PI,1,100,154601
1752172683.335951,288876.000,45978,3,PI,1,100,154612
1752172683.375951,288916.000,45995,2,PI,1,100,154603
