LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752172684.248958,289789.000,46139,1,TH,1,100,38.520
1752172684.381959,289922.000,46173,1,TH,1,100,38.520
1752172684.515960,290056.000,46190,1,TH,1,100,38.613
1752172684.648961,290189.000,46206,1,TH,1,100,38.613
1752172684.781962,290322.000,46242,1,TH,1,100,38.584
1752172684.915963,290456.000,46259,1,TH,1,100,38.584
1752172685.048965,290589.000,46276,1,TH,1,100,38.675
1752172685.181966,290722.000,46295,1,TH,1,100,38.682
1752172685.314967,290855.000,46329,1,TH,1,100,38.661
1752172685.448968,290989.000,46345,1,TH,1,100,38.661
1752172685.581969,291122.000,46362,1,TH,1,100,38.618
1752172685.714970,291255.000,46396,1,TH,1,100,38.618
1752172685.848971,291389.000,46412,1,TH,1,100,38.675
1752172685.981972,291522.000,46433,1,TH,1,100,38.675
1752172686.114973,291655.000,46465,1,TH,1,100,38.613
1752172686.248974,291789.000,46481,1,TH,1,100,38.613
1752172686.381975,291922.000,46501,1,TH,1,100,38.582
1752172686.514976,292055.000,46538,1,TH,1,100,38.582
1752172686.648978,292189.000,46554,1,TH,1,100,38.629
1752172686.781979,292322.000,46574,1,TH,1,100,38.637
1752172686.914980,292455.000,46607,1,TH,1,100,38.709
1752172687.048981,292589.000,46624,1,TH,1,100,38.709
1752172687.181982,292722.000,46643,1,TH,1,100,38.620
1752172687.314983,292855.000,46677,1,TH,1,100,38.620
1752172687.448984,292989.000,46693,1,TH,1,100,38.642
1752172687.581985,293122.000,46710,1,TH,1,100,38.642
1752172687.714986,293255.000,46729,1,TH,1,100,38.613
1752172687.848987,293389.000,46764,1,TH,1,100,38.613
1752172687.981988,293522.000,46787,1,TH,1,100,38.603
1752172688.114989,293655.000,46805,1,TH,1,100,38.603
1752172688.248991,293789.000,46822,1,TH,1,100,38.730
1752172688.381992,293922.000,46858,1,TH,1,100,38.737
1752172688.514993,294055.000,46874,1,TH,1,100,38.632
1752172688.647994,294188.000,46891,1,TH,1,100,38.632
1752172688.781995,294322.000,46908,1,TH,1,100,38.689
1752172688.914996,294455.000,46941,1,TH,1,100,38.689
1752172689.047997,294588.000,46961,1,TH,1,100,38.675
1752172689.181998,294722.000,46979,1,TH,1,100,38.675
1752172689.314999,294855.000,47013,1,TH,1,100,38.620
1752172689.448000,294988.000,47030,1,TH,1,100,38.620
1752172689.582001,295122.000,47046,1,TH,1,100,38.653
1752172689.715002,295255.000,47082,1,TH,1,100,38.661
1752172689.848004,295388.000,47099,1,TH,1,100,38.735
1752172689.982005,295522.000,47115,1,TH,1,100,38.735
1752172690.115006,295655.000,47149,1,TH,1,100,38.629
1752172690.248007,295788.000,47168,1,TH,1,100,38.629
1752172690.382008,295922.000,47185,1,TH,1,100,38.651
1752172690.515009,296055.000,47216,1,TH,1,100,38.651
1752172690.648010,296188.000,47233,1,TH,1,100,38.644
1752172690.782011,296322.000,47252,1,TH,1,100,38.644
1752172690.915012,296455.000,47273,1,TH,1,100,38.711
1752172691.048013,296588.000,47305,1,TH,1,100,38.711
1752172691.182014,296722.000,47323,1,TH,1,100,38.687
1752172691.315015,296855.000,47340,1,TH,1,100,38.687
1752172691.448017,296988.000,47378,1,TH,1,100,38.720
1752172691.582018,297122.000,47394,1,TH,1,100,38.727
1752172691.715019,297255.000,47412,1,TH,1,100,38.670
1752172691.848020,297388.000,47445,1,TH,1,100,38.670
1752172691.981021,297521.000,47461,1,TH,1,100,38.778
1752172692.115022,297655.000,47483,1,TH,1,100,38.778
1752172692.248023,297788.000,47514,1,TH,1,100,38.711
1752172692.381024,297921.000,47531,1,TH,1,100,38.711
1752172692.515025,298055.000,47550,1,TH,1,100,38.703
1752172692.648026,298188.000,47586,1,TH,1,100,38.711
1752172692.781027,298321.000,47602,1,TH,1,100,38.699
1752172692.915028,298455.000,47621,1,TH,1,100,38.699
