LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,GZ
1752622339.652626,151599.000,22775,2,GZ,1,100,0.610
1752622339.692626,151639.000,22791,3,GZ,1,100,0.275
1752622339.732626,151679.000,22791,3,GZ,1,100,-0.305
1752622339.772626,151719.000,22791,3,GZ,1,100,0.275
1752622339.812627,151759.000,22809,2,GZ,1,100,0.977
1752622339.852627,151799.000,22809,2,GZ,1,100,0.946
1752622339.892627,151839.000,22825,3,GZ,1,100,0.702
1752622339.932628,151879.000,22825,3,GZ,1,100,0.702
1752622339.972628,151919.000,22825,3,GZ,1,100,0.702
1752622340.012628,151959.000,22842,3,GZ,1,100,0.458
1752622340.052629,151999.000,22842,3,GZ,1,100,0.305
1752622340.092629,152039.000,22842,3,GZ,1,100,-0.031
1752622340.132629,152079.000,22860,2,GZ,1,100,0.458
1752622340.172630,152119.000,22860,2,GZ,1,100,1.068
1752622340.212630,152159.000,22880,3,GZ,1,100,0.519
1752622340.252630,152199.000,22880,3,GZ,1,100,0.336
1752622340.292631,152239.000,22880,3,GZ,1,100,0.427
1752622340.332631,152279.000,22894,2,GZ,1,100,0.153
1752622340.372631,152319.000,22894,2,GZ,1,100,0.732
1752622340.412631,152359.000,22911,3,GZ,1,100,0.732
1752622340.452632,152399.000,22911,3,GZ,1,100,0.519
1752622340.492632,152439.000,22911,3,GZ,1,100,0.488
1752622340.532632,152479.000,22928,2,GZ,1,100,0.610
1752622340.572633,152519.000,22928,2,GZ,1,100,0.763
1752622340.612633,152559.000,22947,3,GZ,1,100,1.221
1752622340.652633,152599.000,22947,3,GZ,1,100,0.580
1752622340.692634,152639.000,22947,3,GZ,1,100,0.549
1752622340.732134,152678.500,22961,2,GZ,1,100,0.824
1752622340.771634,152718.000,22961,2,GZ,1,100,0.641
1752622340.811635,152758.000,22981,3,GZ,1,100,0.183
1752622340.851635,152798.000,22981,3,GZ,1,100,0.122
1752622340.891635,152838.000,22981,3,GZ,1,100,0.610
1752622340.931636,152878.000,22997,2,GZ,1,100,0.000
1752622340.971636,152918.000,22997,2,GZ,1,100,0.122
1752622341.011636,152958.000,23016,3,GZ,1,100,0.244
1752622341.051636,152998.000,23016,3,GZ,1,100,0.153
1752622341.091637,153038.000,23016,3,GZ,1,100,1.038
1752622341.131637,153078.000,23031,2,GZ,1,100,0.610
1752622341.171637,153118.000,23031,2,GZ,1,100,-0.275
1752622341.211638,153158.000,23048,3,GZ,1,100,0.153
1752622341.251638,153198.000,23048,3,GZ,1,100,0.854
1752622341.291638,153238.000,23048,3,GZ,1,100,0.946
1752622341.331639,153278.000,23064,2,GZ,1,100,0.732
1752622341.371639,153318.000,23064,2,GZ,1,100,0.854
1752622341.411639,153358.000,23081,3,GZ,1,100,1.099
1752622341.451640,153398.000,23081,3,GZ,1,100,0.580
1752622341.491640,153438.000,23081,3,GZ,1,100,0.488
1752622341.531640,153478.000,23100,3,GZ,1,100,0.397
1752622341.571641,153518.000,23100,3,GZ,1,100,0.214
1752622341.611641,153558.000,23100,3,GZ,1,100,0.397
1752622341.652141,153598.500,23117,2,GZ,1,100,0.519
1752622341.692641,153639.000,23117,2,GZ,1,100,0.397
1752622341.732308,153678.667,23133,3,GZ,1,100,-0.061
1752622341.771975,153718.333,23133,3,GZ,1,100,0.153
1752622341.811642,153758.000,23133,3,GZ,1,100,0.916
1752622341.852143,153798.500,23151,2,GZ,1,100,0.824
1752622341.892643,153839.000,23151,2,GZ,1,100,0.946
1752622341.932643,153879.000,23167,3,GZ,1,100,0.488
1752622341.972644,153919.000,23167,3,GZ,1,100,-0.092
1752622342.012644,153959.000,23167,3,GZ,1,100,0.092
1752622342.052144,153998.500,23187,2,GZ,1,100,0.732
