LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752622338.826619,150773.000,22624,3,PI,1,100,135679
1752622338.866619,150813.000,22624,3,PI,1,100,135715
1752622338.906620,150853.000,22643,2,PI,1,100,135757
1752622338.946620,150893.000,22643,2,PI,1,100,135785
1752622338.986620,150933.000,22660,3,PI,1,100,135722
1752622339.026621,150973.000,22660,3,PI,1,100,135585
1752622339.066621,151013.000,22660,3,PI,1,100,135526
1752622339.106621,151053.000,22676,2,PI,1,100,135494
1752622339.146622,151093.000,22676,2,PI,1,100,135442
1752622339.186622,151133.000,22694,3,PI,1,100,135463
1752622339.226622,151173.000,22694,3,PI,1,100,135482
1752622339.266623,151213.000,22694,3,PI,1,100,135491
1752622339.306623,151253.000,22710,2,PI,1,100,135530
1752622339.346623,151293.000,22710,2,PI,1,100,135560
1752622339.386623,151333.000,22731,3,PI,1,100,135589
1752622339.426624,151373.000,22731,3,PI,1,100,135613
1752622339.466624,151413.000,22731,3,PI,1,100,135650
1752622339.506624,151453.000,22748,3,PI,1,100,135690
1752622339.546625,151493.000,22748,3,PI,1,100,135730
1752622339.586625,151533.000,22748,3,PI,1,100,135760
1752622339.626625,151573.000,22763,2,PI,1,100,135817
1752622339.666626,151613.000,22763,2,PI,1,100,135819
1752622339.706626,151653.000,22779,3,PI,1,100,135664
1752622339.746626,151693.000,22779,3,PI,1,100,135543
1752622339.786627,151733.000,22779,3,PI,1,100,135502
1752622339.826627,151773.000,22797,2,PI,1,100,135461
1752622339.866627,151813.000,22797,2,PI,1,100,135437
1752622339.906628,151853.000,22815,3,PI,1,100,135469
1752622339.946628,151893.000,22815,3,PI,1,100,135470
