LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PG
1752622343.039652,154986.000,23349,3,PG,1,100,1518
1752622343.079652,155026.000,23349,3,PG,1,100,1509
1752622343.119653,155066.000,23349,3,PG,1,100,1513
1752622343.159653,155106.000,23368,3,PG,1,100,1526
1752622343.199653,155146.000,23368,3,PG,1,100,1525
1752622343.239654,155186.000,23368,3,PG,1,100,1527
1752622343.279654,155226.000,23385,2,PG,1,100,1530
1752622343.319654,155266.000,23385,2,PG,1,100,1536
1752622343.359655,155306.000,23402,3,PG,1,100,1528
1752622343.399655,155346.000,23402,3,PG,1,100,1544
1752622343.439655,155386.000,23402,3,PG,1,100,1538
1752622343.479655,155426.000,23419,2,PG,1,100,1539
1752622343.519656,155466.000,23419,2,PG,1,100,1536
1752622343.559656,155506.000,23435,3,PG,1,100,1520
1752622343.599656,155546.000,23435,3,PG,1,100,1529
1752622343.639657,155586.000,23435,3,PG,1,100,1515
1752622343.679657,155626.000,23452,2,PG,1,100,1529
1752622343.719657,155666.000,23452,2,PG,1,100,1525
1752622343.759324,155705.667,23470,3,PG,1,100,1520
1752622343.798991,155745.333,23470,3,PG,1,100,1532
1752622343.838658,155785.000,23470,3,PG,1,100,1538
1752622343.879159,155825.500,23488,2,PG,1,100,1532
1752622343.919659,155866.000,23488,2,PG,1,100,1526
1752622343.959326,155905.667,23504,3,PG,1,100,1546
1752622343.998993,155945.333,23504,3,PG,1,100,1536
1752622344.038660,155985.000,23504,3,PG,1,100,1532
1752622344.079160,156025.500,23521,2,PG,1,100,1543
1752622344.119660,156066.000,23521,2,PG,1,100,1544
1752622344.159327,156105.667,23538,3,PG,1,100,1541
1752622344.198994,156145.333,23538,3,PG,1,100,1550
1752622344.238661,156185.000,23538,3,PG,1,100,1552
1752622344.278662,156225.000,23553,3,PG,1,100,1538
1752622344.318662,156265.000,23553,3,PG,1,100,1523
1752622344.358662,156305.000,23553,3,PG,1,100,1534
1752622344.398663,156345.000,23569,2,PG,1,100,1528
1752622344.438663,156385.000,23569,2,PG,1,100,1535
1752622344.478663,156425.000,23589,3,PG,1,100,1533
1752622344.518664,156465.000,23589,3,PG,1,100,1532
1752622344.558664,156505.000,23589,3,PG,1,100,1538
1752622344.598664,156545.000,23607,2,PG,1,100,1523
1752622344.638665,156585.000,23607,2,PG,1,100,1537
1752622344.678665,156625.000,23622,3,PG,1,100,1531
1752622344.718665,156665.000,23622,3,PG,1,100,1544
1752622344.758665,156705.000,23622,3,PG,1,100,1527
1752622344.798666,156745.000,23638,2,PG,1,100,1563
1752622344.838666,156785.000,23638,2,PG,1,100,1539
1752622344.878666,156825.000,23658,3,PG,1,100,1550
1752622344.918667,156865.000,23658,3,PG,1,100,1545
1752622344.958667,156905.000,23658,3,PG,1,100,1534
1752622344.998667,156945.000,23674,2,PG,1,100,1552
1752622345.038668,156985.000,23674,2,PG,1,100,1539
1752622345.078668,157025.000,23689,3,PG,1,100,1530
1752622345.118668,157065.000,23689,3,PG,1,100,1536
1752622345.158669,157105.000,23689,3,PG,1,100,1542
1752622345.198669,157145.000,23706,2,PG,1,100,1544
1752622345.238669,157185.000,23706,2,PG,1,100,1530
1752622345.278670,157225.000,23727,3,PG,1,100,1533
1752622345.318670,157265.000,23727,3,PG,1,100,1547
1752622345.358670,157305.000,23727,3,PG,1,100,1555
1752622345.398670,157345.000,23743,2,PG,1,100,1531
1752622345.438671,157385.000,23743,2,PG,1,100,1548
1752622345.478671,157425.000,23760,3,PG,1,100,1555
1752622345.518671,157465.000,23760,3,PG,1,100,1538
1752622345.558672,157505.000,23760,3,PG,1,100,1536
1752622345.599172,157545.500,23775,2,PG,1,100,1538
1752622345.639672,157586.000,23775,2,PG,1,100,1551
1752622345.679339,157625.667,23794,3,PG,1,100,1540
1752622345.719006,157665.333,23794,3,PG,1,100,1555
1752622345.758673,157705.000,23794,3,PG,1,100,1541
1752622345.798674,157745.000,23811,3,PG,1,100,1542
1752622345.838674,157785.000,23811,3,PG,1,100,1527
1752622345.878674,157825.000,23811,3,PG,1,100,1536
1752622345.918675,157865.000,23828,2,PG,1,100,1526
1752622345.958675,157905.000,23828,2,PG,1,100,1542
1752622345.998675,157945.000,23846,3,PG,1,100,1545
1752622346.038675,157985.000,23846,3,PG,1,100,1543
