LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1752794212.384267,592792.000,30711,2,PI,1,100,158451
1752794212.424267,592832.000,30728,3,PI,1,100,158441
1752794212.464267,592872.000,30728,3,PI,1,100,158440
1752794212.504267,592912.000,30728,3,PI,1,100,158446
1752794212.544267,592952.000,30745,3,PI,1,100,158462
1752794212.584267,592992.000,30745,3,PI,1,100,158473
1752794212.624267,593032.000,30745,3,PI,1,100,158476
1752794212.664267,593072.000,30764,2,PI,1,100,158497
1752794212.704268,593112.000,30764,2,PI,1,100,158511
1752794212.744268,593152.000,30781,3,PI,1,100,158515
1752794212.784268,593192.000,30781,3,PI,1,100,158526
1752794212.824268,593232.000,30781,3,PI,1,100,158512
1752794212.864268,593272.000,30798,2,PI,1,100,158470
1752794212.904268,593312.000,30798,2,PI,1,100,158436
1752794212.944268,593352.000,30814,3,PI,1,100,158442
1752794212.984268,593392.000,30814,3,PI,1,100,158450
1752794213.024269,593432.000,30814,3,PI,1,100,158454
1752794213.064269,593472.000,30831,2,PI,1,100,158425
1752794213.104269,593512.000,30831,2,PI,1,100,158449
1752794213.144269,593552.000,30850,3,PI,1,100,158487
1752794213.184269,593592.000,30850,3,PI,1,100,158474
1752794213.224269,593632.000,30850,3,PI,1,100,158496
1752794213.264269,593672.000,30865,2,PI,1,100,158514
1752794213.304269,593712.000,30865,2,PI,1,100,158527
1752794213.344270,593752.000,30883,3,PI,1,100,158519
1752794213.384270,593792.000,30883,3,PI,1,100,158515
1752794213.424270,593832.000,30883,3,PI,1,100,158467
1752794213.464270,593872.000,30901,2,PI,1,100,158423
1752794213.504270,593912.000,30901,2,PI,1,100,158428
1752794213.544270,593952.000,30917,3,PI,1,100,158431
1752794213.584270,593992.000,30917,3,PI,1,100,158422
1752794213.624270,594032.000,30917,3,PI,1,100,158435
1752794213.664271,594072.000,30934,2,PI,1,100,158438
1752794213.704271,594112.000,30934,2,PI,1,100,158457
1752794213.744271,594152.000,30952,3,PI,1,100,158458
1752794213.784271,594192.000,30952,3,PI,1,100,158464
1752794213.824271,594232.000,30952,3,PI,1,100,158482
1752794213.864271,594272.000,30970,3,PI,1,100,158505
1752794213.904271,594312.000,30970,3,PI,1,100,158514
1752794213.944271,594352.000,30970,3,PI,1,100,158532
1752794213.984272,594392.000,30986,2,PI,1,100,158509
1752794214.024272,594432.000,30986,2,PI,1,100,158452
