LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,AK
1752788278.171529,579131.000,27988,2,AK,1,100,RD
1752788278.179529,579139.000,27991,2,AK,1,100,27989
1752788278.187529,579147.000,27991,2,AK,1,100,RD
1752788280.756550,581716.000,28844,2,AK,1,100,27989
1752788283.325571,584285.000,28844,2,AK,1,100,RD
1752788283.332071,584291.500,28847,2,AK,1,100,28845
1752788283.338571,584298.000,28847,2,AK,1,100,RD
1752788285.887092,586846.500,29683,2,AK,1,100,28845
1752788288.435613,589395.000,29683,2,AK,1,100,RD
1752788288.451113,589410.500,29686,2,AK,1,100,29684
1752788288.466613,589426.000,29686,2,AK,1,100,RD
1752788291.004634,591964.000,30479,2,AK,1,100,29684
1752788293.542655,594502.000,30479,2,AK,1,100,RD
1752788293.552655,594512.000,30482,2,AK,1,100,30480
1752788293.562655,594522.000,30482,2,AK,1,100,RD
1752788296.120677,597080.000,31355,2,AK,1,100,30480
1752788298.678698,599638.000,31355,2,AK,1,100,RD
1752788298.685698,599645.000,31358,2,AK,1,100,31356
1752788298.692698,599652.000,31358,2,AK,1,100,RD
1752788301.239719,602199.000,32227,2,AK,1,100,31356
1752788303.786740,604746.000,32227,2,AK,1,100,RD
1752788303.791740,604751.000,32230,2,AK,1,100,32228
1752788303.796740,604756.000,32230,2,AK,1,100,RD
1752788306.345761,607305.000,33070,2,AK,1,100,32228
1752788308.894782,609854.000,33070,2,AK,1,100,RD
1752788308.905282,609864.500,33073,2,AK,1,100,33071
1752788308.915782,609875.000,33073,2,AK,1,100,RD
1752788311.463803,612423.000,33912,2,AK,1,100,33071
1752788314.011824,614971.000,33912,2,AK,1,100,RD
1752788314.031824,614991.000,33915,2,AK,1,100,33913
1752788314.051824,615011.000,33915,2,AK,1,100,RD
1752788316.589345,617548.500,34752,2,AK,1,100,33913
1752788319.126866,620086.000,34752,2,AK,1,100,RD
1752788319.132866,620092.000,34755,2,AK,1,100,34753
1752788319.138866,620098.000,34755,2,AK,1,100,RD
1752788321.703387,622662.500,35593,2,AK,1,100,34753
1752788324.267909,625227.000,35593,2,AK,1,100,RD
1752788324.273909,625233.000,35596,2,AK,1,100,35594
1752788324.279909,625239.000,35596,2,AK,1,100,RD
1752788326.836930,627796.000,36437,2,AK,1,100,35594
