LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,RD
1752701871.358743,1147946.000,56631,2,RD,1,100,TU
1752701873.923248,1150510.500,57468,2,RD,1,100,TL
1752701876.487753,1153075.000,57468,2,RD,1,100,TU
1752701879.048758,1155636.000,58309,2,RD,1,100,TL
1752701881.609764,1158197.000,58309,2,RD,1,100,TU
1752701884.168769,1160756.000,59146,2,RD,1,100,TL
1752701886.727774,1163315.000,59146,2,RD,1,100,TU
1752701889.286779,1165874.000,59988,2,RD,1,100,TL
1752701891.845785,1168433.000,59988,2,RD,1,100,TU
1752701894.403290,1170990.500,60829,2,RD,1,100,TL
1752701896.960795,1173548.000,60829,2,RD,1,100,TU
1752701899.522800,1176110.000,61668,2,RD,1,100,TL
1752701902.084806,1178672.000,61668,2,RD,1,100,TU
1752701904.644311,1181231.500,62509,2,RD,1,100,TL
1752701907.203816,1183791.000,62509,2,RD,1,100,TU
1752701909.762321,1186349.500,63348,2,RD,1,100,TL
1752701912.320826,1188908.000,63348,2,RD,1,100,TU
1752701914.882832,1191470.000,64187,2,RD,1,100,TL
1752701917.444837,1194032.000,64187,2,RD,1,100,TU
1752701920.008842,1196596.000,65027,2,RD,1,100,TL
1752701922.572847,1199160.000,65027,2,RD,1,100,TU
1752701925.135853,1201723.000,329,2,RD,1,100,TL
1752701927.698858,1204286.000,329,2,RD,1,100,TU
1752701930.252363,1206839.500,1168,2,RD,1,100,TL
1752701932.805868,1209393.000,1168,2,RD,1,100,TU
1752701935.374374,1211961.500,2022,2,RD,1,100,TL
1752701937.942879,1214530.000,2022,2,RD,1,100,TU
1752701940.496884,1217084.000,2861,2,RD,1,100,TL
1752701943.050889,1219638.000,2861,2,RD,1,100,TU
1752701945.604395,1222191.500,3702,2,RD,1,100,TL
1752701948.157900,1224745.000,3702,2,RD,1,100,TU
1752701950.727405,1227314.500,4542,2,RD,1,100,TL
1752701953.296910,1229884.000,4542,2,RD,1,100,TU
1752701955.849415,1232436.500,5380,2,RD,1,100,TL
1752701958.401921,1234989.000,5380,2,RD,1,100,TU
