LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,TH
1752701142.413252,419002.000,1842,1,TH,1,100,35.721
1752701142.546253,419135.000,1860,1,TH,1,100,35.776
1752701142.680253,419269.000,1891,1,TH,1,100,35.776
1752701142.813253,419402.000,1907,1,TH,1,100,35.741
1752701142.946253,419535.000,1927,1,TH,1,100,35.741
1752701143.079254,419668.000,1960,1,TH,1,100,35.687
1752701143.213254,419802.000,1977,1,TH,1,100,35.687
1752701143.346254,419935.000,1994,1,TH,1,100,35.717
1752701143.479255,420068.000,2028,1,TH,1,100,35.724
1752701143.613255,420202.000,2044,1,TH,1,100,35.829
1752701143.746255,420335.000,2061,1,TH,1,100,35.829
1752701143.880255,420469.000,2095,1,TH,1,100,35.748
1752701144.013256,420602.000,2111,1,TH,1,100,35.748
1752701144.146256,420735.000,2132,1,TH,1,100,35.731
1752701144.279256,420868.000,2169,1,TH,1,100,35.731
1752701144.413256,421002.000,2185,1,TH,1,100,35.758
1752701144.546257,421135.000,2203,1,TH,1,100,35.765
1752701144.679257,421268.000,2221,1,TH,1,100,35.809
1752701144.813257,421402.000,2255,1,TH,1,100,35.809
1752701144.946258,421535.000,2272,1,TH,1,100,35.701
1752701145.079258,421668.000,2290,1,TH,1,100,35.701
1752701145.213258,421802.000,2324,1,TH,1,100,35.747
1752701145.346258,421935.000,2343,1,TH,1,100,35.747
1752701145.479259,422068.000,2361,1,TH,1,100,35.809
1752701145.613259,422202.000,2393,1,TH,1,100,35.816
1752701145.746259,422335.000,2410,1,TH,1,100,35.774
1752701145.879259,422468.000,2429,1,TH,1,100,35.774
1752701146.013260,422602.000,2464,1,TH,1,100,35.825
1752701146.146260,422735.000,2481,1,TH,1,100,35.825
1752701146.279260,422868.000,2498,1,TH,1,100,35.715
1752701146.412261,423001.000,2531,1,TH,1,100,35.715
1752701146.546261,423135.000,2549,1,TH,1,100,35.764
1752701146.679261,423268.000,2567,1,TH,1,100,35.764
1752701146.812261,423401.000,2601,1,TH,1,100,35.749
1752701146.946262,423535.000,2618,1,TH,1,100,35.756
1752701147.079262,423668.000,2634,1,TH,1,100,35.734
1752701147.212262,423801.000,2652,1,TH,1,100,35.734
1752701147.346262,423935.000,2687,1,TH,1,100,35.874
1752701147.479263,424068.000,2703,1,TH,1,100,35.874
1752701147.612263,424201.000,2723,1,TH,1,100,35.807
1752701147.746263,424335.000,2754,1,TH,1,100,35.807
1752701147.879264,424468.000,2771,1,TH,1,100,35.790
1752701148.012264,424601.000,2790,1,TH,1,100,35.790
1752701148.146264,424735.000,2822,1,TH,1,100,35.852
1752701148.279264,424868.000,2838,1,TH,1,100,35.859
1752701148.412265,425001.000,2855,1,TH,1,100,35.758
1752701148.546265,425135.000,2891,1,TH,1,100,35.758
1752701148.679265,425268.000,2907,1,TH,1,100,35.694
1752701148.812265,425401.000,2926,1,TH,1,100,35.694
1752701148.946266,425535.000,2960,1,TH,1,100,35.792
1752701149.079266,425668.000,2976,1,TH,1,100,35.792
1752701149.212266,425801.000,2994,1,TH,1,100,35.822
1752701149.346267,425935.000,3019,1,TH,1,100,35.822
1752701149.479267,426068.000,3051,1,TH,1,100,35.810
1752701149.612267,426201.000,3068,1,TH,1,100,35.817
1752701149.745267,426334.000,3086,1,TH,1,100,35.747
1752701149.879268,426468.000,3120,1,TH,1,100,35.747
1752701150.012268,426601.000,3137,1,TH,1,100,35.801
1752701150.145268,426734.000,3155,1,TH,1,100,35.801
1752701150.279268,426868.000,3189,1,TH,1,100,35.767
1752701150.412269,427001.000,3208,1,TH,1,100,35.767
1752701150.545269,427134.000,3225,1,TH,1,100,35.762
1752701150.679269,427268.000,3258,1,TH,1,100,35.769
1752701150.812270,427401.000,3275,1,TH,1,100,35.880
1752701150.945270,427534.000,3294,1,TH,1,100,35.880
1752701151.079270,427668.000,3327,1,TH,1,100,35.779
1752701151.212270,427801.000,3345,1,TH,1,100,35.779
1752701151.345271,427934.000,3363,1,TH,1,100,35.779
1752701151.479271,428068.000,3382,1,TH,1,100,35.779
1752701151.612271,428201.000,3418,1,TH,1,100,35.860
1752701151.745271,428334.000,3434,1,TH,1,100,35.867
1752701151.879272,428468.000,3452,1,TH,1,100,35.818
1752701152.012272,428601.000,3483,1,TH,1,100,35.818
1752701152.145272,428734.000,3499,1,TH,1,100,35.886
1752701152.279273,428868.000,3521,1,TH,1,100,35.886
1752701152.412273,429001.000,3552,1,TH,1,100,35.897
1752701152.545273,429134.000,3569,1,TH,1,100,35.897
1752701152.679273,429268.000,3586,1,TH,1,100,35.825
1752701152.812274,429401.000,3620,1,TH,1,100,35.825
1752701152.945274,429534.000,3638,1,TH,1,100,35.751
1752701153.078274,429667.000,3655,1,TH,1,100,35.759
1752701153.212274,429801.000,3689,1,TH,1,100,35.901
1752701153.345275,429934.000,3705,1,TH,1,100,35.901
1752701153.478275,430067.000,3722,1,TH,1,100,35.780
1752701153.612275,430201.000,3758,1,TH,1,100,35.780
1752701153.745276,430334.000,3774,1,TH,1,100,35.886
1752701153.879276,430468.000,3792,1,TH,1,100,35.886
