LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PR
1752784460.562993,345876.000,54148,3,PR,1,100,71540
1752784460.602993,345916.000,54166,2,PR,1,100,71557
1752784460.642993,345956.000,54166,2,PR,1,100,71562
1752784460.682994,345996.000,54183,3,PR,1,100,71568
1752784460.722994,346036.000,54183,3,PR,1,100,71583
1752784460.762994,346076.000,54183,3,PR,1,100,71584
1752784460.802995,346116.000,54200,2,PR,1,100,71583
1752784460.842995,346156.000,54200,2,PR,1,100,71560
1752784460.882995,346196.000,54215,3,PR,1,100,71559
1752784460.922996,346236.000,54215,3,PR,1,100,71543
1752784460.962996,346276.000,54215,3,PR,1,100,71552
1752784461.002996,346316.000,54231,2,PR,1,100,71557
1752784461.042997,346356.000,54231,2,PR,1,100,71569
1752784461.082997,346396.000,54251,3,PR,1,100,71564
1752784461.122997,346436.000,54251,3,PR,1,100,71566
1752784461.162998,346476.000,54251,3,PR,1,100,71553
1752784461.202998,346516.000,54269,3,PR,1,100,71566
1752784461.242999,346556.000,54269,3,PR,1,100,71575
1752784461.282999,346596.000,54269,3,PR,1,100,71570
1752784461.322999,346636.000,54284,2,PR,1,100,71589
1752784461.363000,346676.000,54284,2,PR,1,100,71602
1752784461.403000,346716.000,54300,3,PR,1,100,71603
1752784461.443000,346756.000,54300,3,PR,1,100,71580
1752784461.483001,346796.000,54300,3,PR,1,100,71567
1752784461.523001,346836.000,54320,2,PR,1,100,71560
1752784461.563001,346876.000,54320,2,PR,1,100,71562
1752784461.609502,346922.500,54336,2,PR,1,100,71576
1752784461.656002,346969.000,54336,2,PR,1,100,71581
1752784461.696002,347009.000,54353,3,PR,1,100,71580
1752784461.736003,347049.000,54353,3,PR,1,100,71569
1752784461.776003,347089.000,54353,3,PR,1,100,71574
1752784461.816004,347129.000,54372,2,PR,1,100,71589
1752784461.856004,347169.000,54372,2,PR,1,100,71581
1752784461.896004,347209.000,54389,3,PR,1,100,71587
1752784461.936005,347249.000,54389,3,PR,1,100,71594
1752784461.976005,347289.000,54389,3,PR,1,100,71614
1752784462.016005,347329.000,54405,3,PR,1,100,71579
1752784462.056006,347369.000,54405,3,PR,1,100,71570
1752784462.096006,347409.000,54405,3,PR,1,100,71558
1752784462.136006,347449.000,54421,2,PR,1,100,71562
1752784462.176007,347489.000,54421,2,PR,1,100,71559
1752784462.216007,347529.000,54437,3,PR,1,100,71562
1752784462.256007,347569.000,54437,3,PR,1,100,71560
1752784462.296008,347609.000,54437,3,PR,1,100,71586
1752784462.336008,347649.000,54456,2,PR,1,100,71578
1752784462.376008,347689.000,54456,2,PR,1,100,71572
1752784462.416009,347729.000,54472,3,PR,1,100,71579
1752784462.456009,347769.000,54472,3,PR,1,100,71589
1752784462.496010,347809.000,54472,3,PR,1,100,71599
1752784462.536010,347849.000,54496,4,PR,1,100,71597
1752784462.576010,347889.000,54496,4,PR,1,100,71576
1752784462.616011,347929.000,54496,4,PR,1,100,71561
1752784462.656011,347969.000,54496,4,PR,1,100,71554
1752784462.696011,348009.000,54512,2,PR,1,100,71552
1752784462.736012,348049.000,54512,2,PR,1,100,71539
1752784462.776012,348089.000,54528,3,PR,1,100,71549
1752784462.816012,348129.000,54528,3,PR,1,100,71562
1752784462.856013,348169.000,54528,3,PR,1,100,71532
